city,avgCoveredCharges,averagePayments
ATLANTIS,45396,7875
AVENTURA,56731,7549
BELLE GLADE,19083,8691
BOCA RATON,31213,6802
BOYNTON BEACH,40904,7837
BRADENTON,36498,6837
BRANDON,47403,7360
BROOKSVILLE,59204,6269
CAPE CORAL,18875,5777
CLEARWATER,32475,6629
CLERMONT,31558,6138
CORAL GABLES,62642,8454
CRESTVIEW,56287,8132
CRYSTAL RIVER,22545,6003
DADE CITY,40010,6180
DAVENPORT,59674,6929
DAYTONA BEACH,21850,6727
DELAND,29449,6428
DELRAY BEACH,53859,6690
DUNEDIN,23177,5618
ENGLEWOOD,38253,5688
FORT LAUDERDALE,45951,6703
FORT MYERS,23956,7198
FORT PIERCE,59412,11235
FORT WALTON BEA,76579,6379
GAINESVILLE,44359,8542
HIALEAH,55248,9418
HOLLYWOOD,50984,8272
HOMESTEAD,45456,8288
HUDSON,60208,6273
INVERNESS,30169,6170
JACKSONVILLE,38603,7779
JACKSONVILLE BE,32437,6126
JUPITER,16546,5170
KISSIMMEE,58467,8362
LAKE CITY,28444,6708
LAKE WALES,48270,5499
LAKELAND,34544,6857
LARGO,51438,6724
LEESBURG,26951,6958
LOXAHATCHEE,50319,8510
MARGATE,51036,7243
MELBOURNE,30926,6511
MIAMI,55162,9809
MIAMI BEACH,48266,9207
MIRAMAR BEACH,34553,6231
NAPLES,31061,6780
NEW PORT RICHEY,32194,6178
NEW SMYRNA BEAC,21858,5938
OCALA,38402,6309
OCOEE,36432,7124
OKEECHOBEE,35800,7673
ORANGE CITY,28229,5843
ORANGE PARK,79423,7801
ORLANDO,36824,8115
PALATKA,24426,6428
PALM BEACH GARD,47816,7022
PALM COAST,16707,7463
PANAMA CITY,31660,6693
PEMBROKE PINES,36164,7341
PENSACOLA,30399,6854
PLANT CITY,37885,6350
PLANTATION,51702,7417
POMPANO BEACH,24973,6664
PORT CHARLOTTE,40918,6203
PORT SAINT LUCI,37670,6353
PUNTA GORDA,40369,6341
ROCKLEDGE,27201,6621
SAFETY HARBOR,28289,6038
SAINT AUGUSTINE,41077,8213
SAINT PETERSBUR,41742,6823
SANFORD,36761,6836
SARASOTA,31237,6329
SEBASTIAN,29125,5851
SEBRING,35336,7179
SOUTH MIAMI,54245,8855
STUART,45024,8094
SUN CITY CENTER,49893,6294
TALLAHASSEE,30483,7432
TAMARAC,47137,6449
TAMPA,38049,7680
TARPON SPRINGS,24781,6318
TAVARES,31368,6578
THE VILLAGES,29623,6181
TRINITY,52602,6288
VENICE,23974,6316
VERO BEACH,17651,7035
WEST PALM BEACH,39350,7046
WINTER HAVEN,40782,7063
ZEPHYRHILLS,46710,6514
