city,avgCoveredCharges,averagePayments
AVENTURA,69327,7292
BOCA RATON,42262,6905
BOYNTON BEACH,57543,7722
BRADENTON,40805,7259
BRANDON,58298,7830
BROOKSVILLE,63939,6813
CAPE CORAL,36472,6304
CRESTVIEW,74178,6513
DAVENPORT,57054,6880
DAYTONA BEACH,25089,7209
DELRAY BEACH,75166,6690
FORT LAUDERDALE,58359,6735
FORT MYERS,36080,7524
GAINESVILLE,69348,6741
HIALEAH,46616,9680
HOLLYWOOD,62191,8582
HUDSON,62165,6161
INVERNESS,36598,6149
JACKSONVILLE,36810,7118
JUPITER,46939,8734
KISSIMMEE,84640,7869
LAKE CITY,54571,8326
LAKELAND,52654,6802
LARGO,60174,6803
LEESBURG,35785,6479
MARGATE,71543,7181
MELBOURNE,43566,7200
MIAMI,58359,10560
MIAMI BEACH,54875,9035
MIRAMAR,50280,8519
NAPLES,34912,6874
OCALA,52637,6584
ORANGE PARK,90927,7068
ORLANDO,41946,8626
PALM BEACH GARD,43417,6692
PALM COAST,31604,8767
PANAMA CITY,20650,6602
PEMBROKE PINES,53849,7563
PENSACOLA,66586,6558
PLANTATION,58438,7785
PORT CHARLOTTE,65333,6483
ROCKLEDGE,36401,6580
SAINT AUGUSTINE,39936,8906
SARASOTA,38470,6546
SEBASTIAN,65478,6651
SEBRING,35796,6746
STUART,48837,7382
SUN CITY CENTER,65074,6466
TALLAHASSEE,34323,7384
TAMPA,37513,7344
TAVARES,36490,6546
THE VILLAGES,33986,6191
TRINITY,67359,8065
VENICE,37124,6224
VERO BEACH,19679,7492
WELLINGTON,44289,7910
WEST PALM BEACH,44409,7044
WINTER HAVEN,44648,7093
ZEPHYRHILLS,64519,6397
