city,avgCoveredCharges,averagePayments
ATLANTIS,156298,19534
AVENTURA,110512,19196
BOCA RATON,91417,18554
BOYNTON BEACH,75214,20270
BRADENTON,130680,21603
BRANDON,144365,18777
BROOKSVILLE,176503,16278
CLEARWATER,86865,17837
CRESTVIEW,128110,17294
CRYSTAL RIVER,132008,18753
DAYTONA BEACH,69426,20572
DELRAY BEACH,98481,17632
FORT LAUDERDALE,130087,18209
FORT MYERS,108684,20633
FORT PIERCE,111292,20769
FORT WALTON BEA,161285,16809
GAINESVILLE,90420,24013
HIALEAH,131878,25269
HOLLYWOOD,113851,22278
HUDSON,140172,17996
INVERNESS,93792,16206
JACKSONVILLE,90762,20053
JUPITER,108437,18662
KISSIMMEE,134458,22577
LAKELAND,91746,18440
LARGO,127203,18022
LEESBURG,59864,17093
LOXAHATCHEE,102481,20282
MARGATE,146139,20772
MELBOURNE,92720,17773
MIAMI,139218,27308
MIAMI BEACH,89398,23429
NAPLES,77542,18247
OCALA,97065,16668
ORANGE CITY,69316,16998
ORANGE PARK,137006,18240
ORLANDO,112718,21934
PALM BEACH GARD,107019,17715
PALM COAST,82297,20344
PANAMA CITY,90880,17661
PENSACOLA,87649,19362
PORT CHARLOTTE,138664,16930
PORT SAINT LUCI,111386,18691
ROCKLEDGE,88875,18058
SAFETY HARBOR,73842,15571
SAINT AUGUSTINE,99467,19732
SAINT PETERSBUR,107609,19585
SANFORD,120456,18656
SARASOTA,105465,18192
SOUTH MIAMI,140388,28327
STUART,93434,18198
TALLAHASSEE,79381,20480
TAMPA,114673,22223
TAVARES,80100,17078
THE VILLAGES,65565,16069
VENICE,167707,21215
VERO BEACH,43584,18806
WEST PALM BEACH,103018,19046
WESTON,79416,18146
WINTER HAVEN,106721,17593
ZEPHYRHILLS,120446,19909
