city,avgCoveredCharges,averagePayments
ATLANTIS,48447,7701
AVENTURA,73853,8549
BOCA RATON,32483,6998
BOYNTON BEACH,39409,8117
BRADENTON,38009,7139
BRANDON,56398,8227
BROOKSVILLE,59945,6940
CAPE CORAL,24344,6478
CLEARWATER,30218,7384
CLERMONT,33762,6989
COCOA BEACH,26946,6455
CORAL GABLES,113074,10884
CRESTVIEW,49602,9495
CRYSTAL RIVER,24304,6636
DAVENPORT,39772,7262
DAYTONA BEACH,22801,7179
DELAND,30625,7925
DELRAY BEACH,50826,7057
ENGLEWOOD,43991,6505
FORT LAUDERDALE,37196,8629
FORT MYERS,27721,7602
FORT PIERCE,60889,8215
FORT WALTON BEA,65336,6535
GAINESVILLE,34221,9047
HIALEAH,33398,9384
HOLLYWOOD,60083,10741
HOMESTEAD,37025,9747
HUDSON,47493,7007
INVERNESS,23169,6486
JACKSONVILLE,33011,8354
JUPITER,29276,7053
KISSIMMEE,42877,7725
LAKE CITY,30658,7640
LAKE WALES,37792,6379
LAKELAND,29596,7136
LARGO,50197,7070
LEESBURG,24056,6883
LOXAHATCHEE,66892,8723
MARGATE,73101,8643
MELBOURNE,36338,7207
MIAMI,57907,10509
MIAMI BEACH,52165,9859
NAPLES,28340,7138
OCALA,24973,6717
OCOEE,36393,7365
ORANGE CITY,24031,6799
ORANGE PARK,49548,6911
ORLANDO,39068,8631
PALATKA,28605,7234
PALM BEACH GARD,42482,7058
PALM COAST,22549,8275
PANAMA CITY,18117,6939
PEMBROKE PINES,58566,8570
PENSACOLA,25308,7273
PLANT CITY,25814,7226
PLANTATION,62545,9302
PORT CHARLOTTE,41037,6761
PORT SAINT LUCI,54162,7995
PUNTA GORDA,46565,6932
ROCKLEDGE,25362,6837
SAFETY HARBOR,24026,6501
SAINT AUGUSTINE,45138,9221
SAINT CLOUD,35635,7055
SAINT PETERSBUR,43124,7544
SANFORD,25822,7070
SARASOTA,32562,6837
SEBASTIAN,41149,6932
SEBRING,29998,6959
STUART,35498,7270
SUN CITY CENTER,38839,6492
TALLAHASSEE,28491,7629
TAMARAC,51638,6932
TAMPA,40686,8531
TAVARES,24537,6909
THE VILLAGES,24913,6436
TITUSVILLE,22192,7639
TRINITY,56333,6658
VENICE,23640,6565
VERO BEACH,13872,7492
WELLINGTON,54567,8398
WEST PALM BEACH,48790,7454
WESTON,27090,7237
WINTER HAVEN,34401,7360
ZEPHYRHILLS,43056,6796
