city,avgCoveredCharges,averagePayments
ATLANTIS,87548,11197
BOCA RATON,50066,10148
BOYNTON BEACH,85984,11150
BRADENTON,64517,9705
BRANDON,82284,10458
BROOKSVILLE,97991,9351
CAPE CORAL,46587,9008
CLEARWATER,50994,9685
CORAL GABLES,75058,11674
CRYSTAL RIVER,80757,10175
DAVENPORT,73770,10018
DAYTONA BEACH,34638,10475
DELRAY BEACH,90394,9720
FORT LAUDERDALE,80824,9724
FORT MYERS,44952,10029
GAINESVILLE,79588,9631
HIALEAH,74509,13878
HOLLYWOOD,58774,13644
HUDSON,86567,8951
INVERNESS,48096,8934
JACKSONVILLE,62668,10234
JUPITER,56605,9715
KISSIMMEE,99150,10724
LAKE CITY,62118,11594
LAKE WALES,74194,9210
LAKELAND,64752,10341
LARGO,95284,11739
LEESBURG,36363,9482
MARGATE,101000,10340
MELBOURNE,48873,11145
MIAMI,88790,14246
MIAMI BEACH,80188,13279
NAPLES,48051,9787
OCALA,59745,9167
OKEECHOBEE,56400,11020
ORANGE CITY,31879,9630
ORANGE PARK,111556,11681
ORLANDO,58660,11332
PALATKA,48436,10029
PALM BEACH GARD,79838,9722
PALM COAST,35427,11300
PANAMA CITY,32030,9567
PENSACOLA,55007,9779
PLANTATION,85553,11630
PORT SAINT LUCI,95055,10304
ROCKLEDGE,49016,9631
SAFETY HARBOR,46592,9556
SAINT AUGUSTINE,56583,10866
SAINT PETERSBUR,91002,9726
SARASOTA,56311,9533
SEBASTIAN,71925,9663
SEBRING,44712,9798
STUART,59302,9984
SUN CITY CENTER,76928,9722
TALLAHASSEE,45649,10905
TAMARAC,96391,9723
TAMPA,48912,11101
TAVARES,42918,9387
THE VILLAGES,46955,9047
TITUSVILLE,51138,11983
VENICE,59547,9043
VERO BEACH,26900,10038
WEST PALM BEACH,64139,10238
WINTER HAVEN,56663,9699
ZEPHYRHILLS,74011,9294
