city,avgCoveredCharges,averagePayments
ATLANTIS,119567,16416
AVENTURA,151665,16602
BOCA RATON,59889,14254
BOYNTON BEACH,70792,16617
BRADENTON,83659,14534
BRANDON,117082,16423
BROOKSVILLE,150408,14072
CAPE CORAL,63185,14137
CLEARWATER,59052,14397
CLERMONT,89213,16198
COCOA BEACH,57557,13813
CORAL SPRINGS,48230,15296
CRYSTAL RIVER,128967,14213
DAYTONA BEACH,37826,14404
DELAND,60911,15205
DELRAY BEACH,105936,14180
FORT LAUDERDALE,92575,14590
FORT MYERS,65426,14856
FORT PIERCE,152141,17445
FORT WALTON BEA,162409,15594
GAINESVILLE,101913,18590
GULF BREEZE,51659,12974
HIALEAH,113945,21026
HOLLYWOOD,137673,23380
HUDSON,141771,13982
INVERNESS,65876,13422
JACKSONVILLE,72548,17798
JACKSONVILLE BE,74617,13836
JUPITER,75533,14498
KISSIMMEE,135549,16648
LAKE CITY,97450,17906
LAKE WALES,108710,13350
LAKELAND,76673,16708
LARGO,119527,15516
LEESBURG,53713,13978
LOXAHATCHEE,101812,17867
MARGATE,148403,15581
MELBOURNE,65877,14697
MIAMI,111060,23452
MIAMI BEACH,117224,20000
NAPLES,77841,15003
OCALA,82993,13888
OCOEE,65976,15551
ORANGE CITY,52864,13567
ORANGE PARK,141819,15134
ORLANDO,98324,19115
PALM BEACH GARD,103947,15272
PALM COAST,72841,19651
PANAMA CITY,80532,14604
PEMBROKE PINES,93191,16450
PENSACOLA,60376,15321
PLANTATION,117573,16330
PORT CHARLOTTE,107694,13506
PORT SAINT LUCI,126998,15426
PUNTA GORDA,66125,13070
ROCKLEDGE,56705,14197
SAFETY HARBOR,67550,14860
SAINT AUGUSTINE,75233,16328
SAINT PETERSBUR,96635,17205
SANFORD,80352,14456
SARASOTA,57810,14353
SEBASTIAN,98023,13989
SEBRING,62165,14492
STUART,81113,16023
SUN CITY CENTER,91728,12807
TALLAHASSEE,63494,15968
TAMPA,100979,20614
TAVARES,54287,13634
THE VILLAGES,67195,13599
TITUSVILLE,69521,14744
TRINITY,146540,15606
VENICE,73701,13863
VERO BEACH,34906,16373
WEST PALM BEACH,88275,15656
WESTON,72753,15084
WINTER HAVEN,88003,16123
ZEPHYRHILLS,101117,17890
