city,avgCoveredCharges,averagePayments
ATLANTIS,38586,6371
BARTOW,21098,5358
BOCA RATON,20510,5544
BOYNTON BEACH,27026,6573
BRADENTON,34532,5817
BRANDON,37820,5976
BROOKSVILLE,32787,5034
CAPE CORAL,20527,5523
CLEARWATER,18938,5665
CRYSTAL RIVER,23037,5305
DAVENPORT,43442,5930
DAYTONA BEACH,21112,5917
DELRAY BEACH,34466,5521
DUNEDIN,14291,5174
FORT LAUDERDALE,27943,5721
FORT MYERS,22123,5942
GAINESVILLE,30034,8773
HIALEAH,39161,8175
HOLLYWOOD,37571,7446
HUDSON,33522,5266
JACKSONVILLE,29443,7419
JUPITER,22836,6516
KISSIMMEE,44215,6358
LAKELAND,22957,5632
LARGO,25090,5106
LEESBURG,28007,5554
MELBOURNE,23474,5082
MIAMI,45404,12213
MILTON,24914,5361
NAPLES,22117,5795
OCALA,24403,5135
ORANGE PARK,46398,5667
ORLANDO,32461,7330
PEMBROKE PINES,45760,6427
PENSACOLA,18408,6256
PLANTATION,34224,6908
PORT CHARLOTTE,44049,5321
PORT SAINT LUCI,56826,6062
SAFETY HARBOR,23708,5231
SAINT AUGUSTINE,34914,6393
SAINT PETERSBUR,18657,5202
SARASOTA,16897,5802
SEBASTIAN,28590,5358
SEBRING,22339,5638
SUN CITY CENTER,35764,5451
TALLAHASSEE,24150,5908
TAMARAC,42060,5481
TAMPA,31573,7789
TAVARES,22742,5393
THE VILLAGES,29175,5607
TITUSVILLE,17119,5529
VENICE,19304,5198
VERO BEACH,15962,5839
WESTON,18441,6035
