city,avgCoveredCharges,averagePayments
ATLANTIS,100195,16979
AVENTURA,79604,16513
BOCA RATON,89064,14858
BOYNTON BEACH,69156,17414
BRADENTON,79096,15053
BRANDON,103726,15446
BROOKSVILLE,98140,14373
CLEARWATER,57098,15519
COCOA BEACH,61029,15524
DAVENPORT,112967,15042
DAYTONA BEACH,66402,15198
DELRAY BEACH,76523,14160
ENGLEWOOD,58982,13608
FORT LAUDERDALE,87450,16849
FORT MYERS,69226,15630
FORT PIERCE,86371,17720
FORT WALTON BEA,101893,14422
GAINESVILLE,69879,17366
HIALEAH,92344,21727
HOLLYWOOD,69246,18741
HUDSON,97422,13602
INVERNESS,93020,13910
JACKSONVILLE,78980,16318
JUPITER,64825,14834
LAKELAND,71370,15546
LARGO,86997,14963
LEESBURG,52537,14851
MARGATE,73910,15228
MELBOURNE,60194,13989
MIAMI,99032,20788
MIAMI BEACH,70613,19733
NAPLES,60224,15874
OCALA,70788,13979
ORANGE CITY,44902,14317
ORLANDO,88194,17329
PALATKA,50705,15639
PALM BEACH GARD,71350,14774
PALM COAST,48582,17492
PANAMA CITY,47292,14681
PEMBROKE PINES,67888,16286
PENSACOLA,76554,15962
PLANTATION,100353,15185
PORT CHARLOTTE,97041,13732
PORT SAINT LUCI,82870,14896
PUNTA GORDA,104635,13252
ROCKLEDGE,66961,16032
SAFETY HARBOR,56249,13488
SAINT AUGUSTINE,58476,16101
SAINT PETERSBUR,111212,17443
SANFORD,68952,15188
SARASOTA,73856,14859
SEBASTIAN,85584,14754
SEBRING,68586,14767
SOUTH MIAMI,122838,25630
STUART,71601,14956
TALLAHASSEE,74341,17498
TAMARAC,74069,13954
TAMPA,78235,17412
TAVARES,50332,14036
THE VILLAGES,55116,13884
TRINITY,106601,14477
VENICE,101354,14065
VERO BEACH,40618,17135
WESTON,47505,15942
WINTER HAVEN,101894,14514
ZEPHYRHILLS,89457,14539
