city,avgCoveredCharges,averagePayments
ARCADIA,31260,9943
ATLANTIS,76647,9332
AVENTURA,83070,9635
BARTOW,33669,7914
BOCA RATON,40101,8420
BOYNTON BEACH,57228,9631
BRADENTON,40604,8335
BRANDON,65350,8845
BROOKSVILLE,76900,8104
CAPE CORAL,36768,7831
CLEARWATER,36672,8711
CLERMONT,45625,8619
COCOA BEACH,34060,8176
CORAL GABLES,106542,13187
CORAL SPRINGS,43680,10096
CRESTVIEW,62850,7928
CRYSTAL RIVER,34025,8026
DAVENPORT,77810,8801
DAYTONA BEACH,33364,9233
DELAND,37248,8675
DELRAY BEACH,56163,8136
DUNEDIN,36959,7975
ENGLEWOOD,62119,8114
FERNANDINA BEAC,25301,8043
FORT LAUDERDALE,45843,9639
FORT MYERS,38887,8521
FORT PIERCE,95309,9921
FORT WALTON BEA,65731,8534
GAINESVILLE,51961,10487
GULF BREEZE,30250,6994
HIALEAH,59856,11912
HOLLYWOOD,86504,13754
HOMESTEAD,58201,11322
HUDSON,66227,7792
INVERNESS,28302,7497
JACKSONVILLE,45935,9141
JACKSONVILLE BE,48865,7936
JAY,28279,9129
JUPITER,49159,9959
KISSIMMEE,70740,9337
LAKE CITY,40237,9355
LAKE WALES,46708,7984
LAKELAND,39334,8408
LARGO,57928,8420
LEESBURG,33413,8206
LEHIGH ACRES,44712,8498
LOXAHATCHEE,59978,11241
MARGATE,51991,8571
MELBOURNE,38015,8054
MIAMI,67372,12926
MIAMI BEACH,66358,11749
MILTON,36036,8501
MIRAMAR,80123,10855
MIRAMAR BEACH,42849,7455
NAPLES,44629,8487
NEW PORT RICHEY,38321,7570
NEW SMYRNA BEAC,32576,8956
NICEVILLE,69530,7301
OCALA,35181,7756
OCOEE,48404,9061
OKEECHOBEE,42686,10055
ORANGE CITY,32283,7994
ORANGE PARK,64013,8629
ORLANDO,60243,10829
PALATKA,41200,9122
PALM BEACH GARD,70037,8475
PALM COAST,25886,11502
PANAMA CITY,34121,8161
PEMBROKE PINES,69185,9729
PENSACOLA,37457,8758
PERRY,16732,9530
PLANT CITY,34115,8144
PLANTATION,72684,9670
POMPANO BEACH,39779,9594
PORT CHARLOTTE,63062,7966
PORT SAINT LUCI,73496,8886
PUNTA GORDA,47790,7679
ROCKLEDGE,39217,8461
SAFETY HARBOR,46437,7798
SAINT AUGUSTINE,56206,10754
SAINT CLOUD,58077,7948
SAINT PETERSBUR,69120,9244
SANFORD,36610,8840
SARASOTA,33018,8063
SEBASTIAN,42429,8261
SEBRING,47151,8383
SOUTH MIAMI,64236,11738
STUART,54742,8494
SUN CITY CENTER,69017,7785
TALLAHASSEE,43451,9069
TAMARAC,62823,8167
TAMPA,45832,9399
TARPON SPRINGS,36520,7509
TAVARES,30543,8006
THE VILLAGES,30827,7761
TITUSVILLE,23912,8426
TRINITY,70775,7997
VENICE,36098,7626
VERO BEACH,18074,8408
WELLINGTON,53340,9889
WEST PALM BEACH,64747,9679
WESTON,22911,7401
WINTER HAVEN,48757,8438
ZEPHYRHILLS,49175,7883
