city,avgCoveredCharges,averagePayments
ATLANTIS,80323,14134
AVENTURA,103560,14089
BARTOW,56640,12049
BOCA RATON,62403,13550
BOYNTON BEACH,84753,16010
BRADENTON,65596,13702
BRANDON,93642,13776
BROOKSVILLE,113893,13578
CAPE CORAL,52808,12103
CLEARWATER,65329,13746
CLERMONT,107394,15344
COCOA BEACH,47988,12641
CORAL GABLES,94936,18810
CRESTVIEW,92420,12692
CRYSTAL RIVER,46244,12161
DAVENPORT,97832,13176
DAYTONA BEACH,48272,13672
DELAND,48616,13534
DELRAY BEACH,99316,13298
DUNEDIN,59199,12371
FORT LAUDERDALE,63200,14810
FORT MYERS,65793,13936
FORT PIERCE,123878,16567
FORT WALTON BEA,69567,12277
GAINESVILLE,69326,17406
HIALEAH,102526,19153
HOLLYWOOD,115376,20902
HOMESTEAD,92083,18781
HUDSON,81003,11805
INVERNESS,36558,11566
JACKSONVILLE,72446,15517
JACKSONVILLE BE,81822,12159
JUPITER,56657,12972
KISSIMMEE,98647,15282
LAKE CITY,57242,14564
LAKE WALES,81788,12252
LAKELAND,58653,13581
LARGO,73230,12656
LEESBURG,53377,12736
LEHIGH ACRES,83034,13228
LOXAHATCHEE,79177,16101
MARGATE,81483,13751
MARIANNA,28812,12103
MELBOURNE,64012,13217
MIAMI,88614,20090
MIAMI BEACH,111152,18650
MILTON,74336,12428
NAPLES,70257,13655
NEW PORT RICHEY,67740,12753
NEW SMYRNA BEAC,46664,12800
OCALA,54083,12014
OCOEE,53108,13788
OKEECHOBEE,84985,15216
ORANGE CITY,37943,12191
ORANGE PARK,108738,14138
ORLANDO,82231,15158
PALATKA,43934,13356
PALM BEACH GARD,96676,13422
PALM COAST,40579,14933
PANAMA CITY,51410,12930
PEMBROKE PINES,127473,17779
PENSACOLA,59101,13367
PLANTATION,94436,15625
POMPANO BEACH,64419,13890
PORT CHARLOTTE,106086,15984
PORT SAINT LUCI,103949,14483
PUNTA GORDA,93264,12257
ROCKLEDGE,46852,12731
SAFETY HARBOR,55706,12056
SAINT AUGUSTINE,69317,14486
SAINT CLOUD,42657,12968
SAINT PETERSBUR,90221,15642
SANFORD,49224,12982
SARASOTA,52816,12802
SEBASTIAN,61983,13118
SEBRING,63836,14525
SOUTH MIAMI,126518,20031
STUART,73903,13546
SUN CITY CENTER,97422,11907
TALLAHASSEE,60584,14195
TAMARAC,69896,12945
TAMPA,74753,15859
TARPON SPRINGS,33907,12026
TAVARES,44979,13542
THE VILLAGES,56253,12572
TITUSVILLE,36834,12894
TRINITY,96927,13737
VENICE,58869,12667
VERO BEACH,29227,13365
WELLINGTON,69008,15789
WEST PALM BEACH,83362,14103
WESTON,61896,12868
WINTER HAVEN,65182,13682
ZEPHYRHILLS,75555,12265
