city,avgCoveredCharges,averagePayments
ARCADIA,26692,7275
ATLANTIS,45724,7494
AVENTURA,78945,7723
BARTOW,26553,6443
BELLE GLADE,26554,8689
BOCA RATON,32450,6900
BOYNTON BEACH,43906,7817
BRADENTON,34307,6839
BRANDON,52837,7326
BROOKSVILLE,54156,6474
CAPE CORAL,28688,6410
CLEARWATER,26860,6799
CLERMONT,36268,6829
COCOA BEACH,23327,7014
CORAL GABLES,98862,13640
CORAL SPRINGS,35427,7692
CRESTVIEW,40825,6460
CRYSTAL RIVER,23220,6459
DADE CITY,38249,6497
DAVENPORT,52774,6893
DAYTONA BEACH,19592,7371
DEFUNIAK SPRING,16998,6274
DELAND,23811,7363
DELRAY BEACH,55469,6672
DUNEDIN,28186,6090
ENGLEWOOD,46206,5857
FORT LAUDERDALE,35444,7777
FORT MYERS,29742,7014
FORT PIERCE,56009,7963
FORT WALTON BEA,50469,6721
GAINESVILLE,36199,8566
GULF BREEZE,27900,5925
HIALEAH,46035,9597
HOLLYWOOD,61124,9059
HOMESTEAD,38475,10446
HUDSON,48957,6432
INVERNESS,24623,6221
JACKSONVILLE,36133,7631
JACKSONVILLE BE,37515,6098
JAY,25708,7382
JUPITER,41603,7146
KEY WEST,43864,9643
KISSIMMEE,52418,7476
LAKE CITY,30713,7659
LAKE WALES,39488,6427
LAKELAND,29647,6928
LARGO,47539,6834
LEESBURG,25538,6606
LEHIGH ACRES,29939,6727
LOXAHATCHEE,68857,8583
MARGATE,55078,7148
MARIANNA,16297,7408
MELBOURNE,28784,6509
MIAMI,49084,10312
MIAMI BEACH,72890,10708
MILTON,30663,6800
MIRAMAR,54527,8563
MIRAMAR BEACH,35141,6449
NAPLES,36581,6840
NEW PORT RICHEY,30134,6184
NEW SMYRNA BEAC,20547,6026
NICEVILLE,60248,6040
OCALA,29776,6312
OCOEE,32622,7145
OKEECHOBEE,41589,7990
ORANGE CITY,22519,6637
ORANGE PARK,48275,6732
ORLANDO,44442,8571
PALATKA,33834,6974
PALM BAY,28834,6367
PALM BEACH GARD,53810,6853
PALM COAST,18752,7609
PANAMA CITY,30746,6693
PEMBROKE PINES,61668,8185
PENSACOLA,30259,6697
PERRY,12425,7563
PLANT CITY,30164,6882
PLANTATION,59247,7941
POMPANO BEACH,40992,8632
PORT CHARLOTTE,51544,6652
PORT SAINT LUCI,53778,7225
PUNTA GORDA,40517,6605
ROCKLEDGE,32989,7167
SAFETY HARBOR,34756,7496
SAINT AUGUSTINE,42406,8466
SAINT CLOUD,40644,6424
SAINT PETERSBUR,47706,6940
SANFORD,31752,6822
SARASOTA,28269,6473
SEBASTIAN,32702,6941
SEBRING,33157,6789
SOUTH MIAMI,42188,9529
STUART,41683,7152
SUN CITY CENTER,57322,6318
TALLAHASSEE,34169,7337
TAMARAC,51152,6660
TAMPA,40056,8162
TARPON SPRINGS,30395,6283
TAVARES,23600,6339
THE VILLAGES,26576,6238
TITUSVILLE,15481,6575
TRINITY,53683,6597
VENICE,27630,6304
VERO BEACH,13931,6945
WELLINGTON,34542,7911
WEST PALM BEACH,54352,7971
WESTON,16169,6041
WINTER HAVEN,32825,7721
ZEPHYRHILLS,33264,6358
