city,avgCoveredCharges,averagePayments
ATLANTIS,24178,3736
AVENTURA,23572,3475
BARTOW,20316,3383
BELLE GLADE,16744,4239
BOCA RATON,17887,3314
BOYNTON BEACH,21285,3619
BRADENTON,18347,3199
BRANDON,35280,3488
BROOKSVILLE,32924,3127
CAPE CORAL,13563,2977
CLEARWATER,13834,3320
CORAL GABLES,33761,5089
CRESTVIEW,35976,4669
CRYSTAL RIVER,12703,3074
DAVENPORT,33924,3463
DAYTONA BEACH,12062,3308
DEFUNIAK SPRING,7781,3081
DELAND,16140,3237
DELRAY BEACH,25914,3268
ENGLEWOOD,28510,2988
FORT LAUDERDALE,22474,3696
FORT MYERS,14861,3295
FORT PIERCE,31215,4006
FORT WALTON BEA,41919,3155
GAINESVILLE,21937,4459
GULF BREEZE,18972,2769
HIALEAH,29645,4622
HOLLYWOOD,19761,3888
HOMESTEAD,33229,4346
HUDSON,27369,2964
INVERNESS,13456,3004
JACKSONVILLE,20966,3669
JACKSONVILLE BE,21804,3064
JUPITER,19744,3594
KEY WEST,21233,4447
KISSIMMEE,33165,3520
LAKE CITY,17870,3545
LAKE WALES,21330,3454
LAKELAND,17494,3186
LARGO,25494,3565
LEESBURG,18736,3048
LEHIGH ACRES,20331,3215
LOXAHATCHEE,25590,4010
MARGATE,32990,3398
MARIANNA,9210,4517
MELBOURNE,19829,3048
MIAMI,24738,5090
MIAMI BEACH,23630,4241
MILTON,21116,3221
MIRAMAR,28049,4389
NAPLES,16134,3343
NEW PORT RICHEY,17546,2897
NICEVILLE,39776,2991
OCALA,22251,3029
OCOEE,21578,3410
OKEECHOBEE,22286,5289
ORANGE CITY,14705,3405
ORANGE PARK,35806,3305
ORLANDO,19581,3962
PALATKA,13460,3875
PALM BEACH GARD,26127,3146
PALM COAST,10976,3728
PANAMA CITY,13202,3118
PEMBROKE PINES,23856,3618
PENSACOLA,18252,3344
PLANT CITY,19798,3224
PLANTATION,29946,4097
POMPANO BEACH,12173,3364
PORT CHARLOTTE,27500,3223
PORT SAINT LUCI,24868,4051
PUNTA GORDA,12975,2927
ROCKLEDGE,14994,3208
SAFETY HARBOR,14304,3183
SAINT AUGUSTINE,20776,3516
SAINT CLOUD,20391,3113
SAINT PETERSBUR,26652,3409
SANFORD,20060,3184
SARASOTA,17853,3036
SEBASTIAN,17133,3126
SEBRING,12437,3140
STUART,20125,3279
SUN CITY CENTER,29157,2893
TALLAHASSEE,19681,3334
TAMARAC,36573,3515
TAMPA,25733,4221
TARPON SPRINGS,18457,2915
TAVARES,15380,3111
THE VILLAGES,16108,2974
TRINITY,32491,3178
VENICE,15279,2926
VERO BEACH,7342,3286
WELLINGTON,16969,3727
WEST PALM BEACH,27906,3862
WESTON,14261,3227
WILLISTON,5338,3218
WINTER HAVEN,18384,3138
ZEPHYRHILLS,21177,3151
