city,avgCoveredCharges,averagePayments
ATLANTIS,25970,3826
AVENTURA,23794,4102
BARTOW,17555,3329
BOCA RATON,16049,3543
BOYNTON BEACH,18484,3833
BRADENTON,15572,3410
BRANDON,35714,3868
BROOKSVILLE,32913,3644
CAPE CORAL,9310,3090
CRESTVIEW,34958,4338
CRYSTAL RIVER,11121,3188
DADE CITY,14840,3255
DAVENPORT,27634,3427
DAYTONA BEACH,11002,3398
DELAND,16747,3432
DELRAY BEACH,28984,3334
FORT LAUDERDALE,20941,3336
FORT MYERS,14444,3373
FORT PIERCE,34426,4695
FORT WALTON BEA,32275,3750
GAINESVILLE,18554,5099
GULF BREEZE,12229,2935
HIALEAH,31037,4794
HUDSON,28319,3444
JACKSONVILLE,17381,3897
JACKSONVILLE BE,19383,3798
JUPITER,14479,3332
KEY WEST,22870,4715
KISSIMMEE,30818,3680
LAKE CITY,16539,3753
LAKE WALES,24959,3287
LAKELAND,18877,3391
LARGO,32106,3466
LEESBURG,13073,3227
LEHIGH ACRES,25396,3323
MARIANNA,12950,3703
MELBOURNE,27292,4016
MIAMI,25653,5801
MIAMI BEACH,28542,4655
MIRAMAR BEACH,23260,2957
NAPLES,12671,3485
NICEVILLE,33234,3331
OCALA,21867,3224
OKEECHOBEE,24905,4610
ORANGE CITY,14462,3210
ORLANDO,18301,3946
PALATKA,13682,3620
PALM COAST,12879,3892
PANAMA CITY,9984,3308
PENSACOLA,9936,3682
PLANTATION,33680,3364
POMPANO BEACH,13285,3572
PORT CHARLOTTE,16992,3258
PORT SAINT LUCI,22574,3783
PUNTA GORDA,14004,3239
ROCKLEDGE,16638,3280
SAINT AUGUSTINE,22054,5464
SAINT CLOUD,16863,3947
SAINT PETERSBUR,27919,3472
SANFORD,22554,3339
SARASOTA,14014,3247
SEBASTIAN,15844,3314
SEBRING,13526,3319
SOUTH MIAMI,24062,4841
STUART,18071,3425
SUN CITY CENTER,23644,3137
TALLAHASSEE,19237,3592
TAMPA,20389,3798
TAVARES,12202,3290
THE VILLAGES,15178,3085
TRINITY,32061,3184
VENICE,15630,3102
VERO BEACH,8631,3443
WESTON,16181,3625
WINTER HAVEN,19610,3327
ZEPHYRHILLS,19941,3278
