city,avgCoveredCharges,averagePayments
AVENTURA,66667,6341
BOCA RATON,26130,5820
BOYNTON BEACH,40687,6524
BRADENTON,40508,5777
BRANDON,59832,6196
BROOKSVILLE,89647,6035
CAPE CORAL,33411,5843
CLEARWATER,31149,6010
DADE CITY,47340,5702
DAYTONA BEACH,19851,6323
DELRAY BEACH,54171,5825
FORT LAUDERDALE,53197,5892
FORT MYERS,32548,6187
FORT PIERCE,56526,8755
FORT WALTON BEA,62689,5546
GAINESVILLE,48193,6377
HOLLYWOOD,66215,7246
HUDSON,76289,5364
INVERNESS,23013,5354
JACKSONVILLE,27637,6333
JUPITER,35466,5822
KISSIMMEE,63902,7021
LAKE WALES,70446,5520
LAKELAND,50064,5982
LARGO,63012,6159
LEESBURG,20458,5664
MELBOURNE,27804,6449
MIAMI BEACH,35186,7559
NAPLES,31445,6306
OCALA,38750,5428
ORANGE CITY,22877,7315
ORANGE PARK,68158,5830
ORLANDO,36906,6847
PALATKA,15778,6011
PALM BEACH GARD,39473,5826
PALM COAST,19366,6721
PANAMA CITY,46128,5867
PENSACOLA,32780,6101
PORT CHARLOTTE,58232,5511
PORT SAINT LUCI,54588,7337
PUNTA GORDA,33496,5422
ROCKLEDGE,31092,5848
SAFETY HARBOR,24506,5493
SAINT AUGUSTINE,36032,7056
SAINT PETERSBUR,42995,5782
SANFORD,57357,6205
SARASOTA,28038,5641
SEBASTIAN,54726,6160
SEBRING,38765,5829
SOUTH MIAMI,54322,6765
STUART,34607,5983
TALLAHASSEE,44598,8118
TAMPA,46772,7345
TAVARES,27310,5626
THE VILLAGES,17261,5390
TITUSVILLE,33543,5709
TRINITY,60800,5561
VENICE,32372,5511
VERO BEACH,15573,6289
WINTER HAVEN,50103,6119
ZEPHYRHILLS,39644,5570
