city,avgCoveredCharges,averagePayments
ATLANTIS,32968,5878
AVENTURA,36428,5980
BOCA RATON,20492,5436
BOYNTON BEACH,32106,6292
BRADENTON,30638,5220
BRANDON,28494,5802
BROOKSVILLE,56159,4951
CAPE CORAL,26164,5131
CLEARWATER,40902,5966
CLERMONT,25849,5732
CRESTVIEW,35318,5191
DAYTONA BEACH,16013,5154
DELAND,30148,5495
DELRAY BEACH,45669,5979
FORT LAUDERDALE,25864,5480
FORT MYERS,23012,5728
FORT PIERCE,47366,6468
GAINESVILLE,30152,7822
HIALEAH,24616,7497
HOLLYWOOD,24762,6649
HUDSON,34124,5913
JACKSONVILLE,24822,6909
JACKSONVILLE BE,24950,4854
JUPITER,31030,5389
KISSIMMEE,38756,6061
LAKELAND,26946,5684
LARGO,47803,5904
LEESBURG,23854,5354
MARGATE,35905,5849
MELBOURNE,28952,5301
MIAMI,40708,10045
MIAMI BEACH,41670,7644
NAPLES,24435,5358
OCALA,23870,5662
ORANGE PARK,40378,5171
ORLANDO,33387,7249
PALM BEACH GARD,32983,5410
PANAMA CITY,16533,5444
PEMBROKE PINES,38616,6222
PENSACOLA,25017,5914
POMPANO BEACH,26348,5903
PORT CHARLOTTE,27431,5418
PORT SAINT LUCI,34759,5534
PUNTA GORDA,29328,4984
ROCKLEDGE,27239,7629
SAFETY HARBOR,22790,4735
SAINT AUGUSTINE,27436,6079
SAINT PETERSBUR,28476,5405
SARASOTA,21447,5358
SEBRING,19055,5212
STUART,33272,5653
TALLAHASSEE,20980,5718
TAMPA,46874,7639
TAVARES,18101,5226
THE VILLAGES,17469,4807
TRINITY,38837,5198
VENICE,22977,4973
VERO BEACH,15206,5592
WESTON,26815,5626
WINTER HAVEN,23382,5720
