city,avgCoveredCharges,averagePayments
ARCADIA,25528,8684
ATLANTIS,54302,9554
AVENTURA,71724,9329
BARTOW,31882,8232
BELLE GLADE,27723,10995
BOCA RATON,37670,8362
BOYNTON BEACH,58883,10653
BRADENTON,43555,8376
BRANDON,59544,9534
BROOKSVILLE,69941,8320
CAPE CORAL,35177,7885
CLEARWATER,29734,8341
CLERMONT,54076,9268
COCOA BEACH,38598,9536
CORAL GABLES,106268,16154
CORAL SPRINGS,32010,9360
CRESTVIEW,48050,9387
CRYSTAL RIVER,24250,7963
DADE CITY,44457,8280
DAVENPORT,61945,8965
DAYTONA BEACH,27574,8498
DEFUNIAK SPRING,17882,8133
DELAND,32960,9174
DELRAY BEACH,62375,8292
DUNEDIN,30284,7693
ENGLEWOOD,49043,7340
FERNANDINA BEAC,29863,8645
FORT LAUDERDALE,42465,10386
FORT MYERS,34862,8829
FORT PIERCE,70273,11967
FORT WALTON BEA,73518,8622
GAINESVILLE,49497,11191
GULF BREEZE,28909,7338
HIALEAH,61953,12099
HOLLYWOOD,59221,10680
HOMESTEAD,60513,12540
HUDSON,60348,7746
INVERNESS,32315,7657
JACKSONVILLE,43381,9560
JACKSONVILLE BE,46239,7912
JAY,26302,9363
JUPITER,41291,9208
KEY WEST,99646,20295
KISSIMMEE,62117,9269
LAKE CITY,33706,9462
LAKE WALES,48262,7926
LAKELAND,30145,8517
LARGO,49996,8447
LEESBURG,29495,8256
LEHIGH ACRES,50268,8370
LOXAHATCHEE,65491,10895
MARGATE,69452,8956
MARIANNA,15118,8185
MELBOURNE,36751,8273
MIAMI,66057,13577
MIAMI BEACH,73146,12341
MILTON,38454,9055
MIRAMAR,74845,11855
MIRAMAR BEACH,26721,7192
NAPLES,36651,8474
NEW PORT RICHEY,38236,7646
NEW SMYRNA BEAC,20931,7641
NICEVILLE,75751,7970
OCALA,32098,7899
OCOEE,37292,9416
OKEECHOBEE,46264,9321
ORANGE CITY,28247,8165
ORANGE PARK,69866,8765
ORLANDO,52394,10649
PALATKA,34180,8886
PALM BAY,28303,7802
PALM BEACH GARD,54707,9129
PALM COAST,26287,9571
PANAMA CITY,29381,8212
PEMBROKE PINES,67273,10186
PENSACOLA,34722,8439
PLANT CITY,31261,8598
PLANTATION,60219,10210
POMPANO BEACH,37421,9147
PORT CHARLOTTE,54337,8128
PORT SAINT LUCI,58453,8922
PUNTA GORDA,47559,8192
ROCKLEDGE,32418,9048
SAFETY HARBOR,31390,8278
SAINT AUGUSTINE,48643,9894
SAINT CLOUD,44690,8079
SAINT PETERSBUR,57402,8871
SANFORD,35300,8579
SARASOTA,31889,8010
SEBASTIAN,41403,8264
SEBRING,38365,8517
SOUTH MIAMI,66759,11649
STUART,44669,8458
SUN CITY CENTER,63564,7622
TALLAHASSEE,36238,9277
TAMARAC,61797,8771
TAMPA,46304,9928
TARPON SPRINGS,32429,7642
TAVARES,26711,8047
THE VILLAGES,29675,7733
TITUSVILLE,22774,8458
TRINITY,59411,8111
VENICE,30723,7730
VERO BEACH,16239,8818
WELLINGTON,45601,9614
WEST PALM BEACH,46189,9795
WESTON,30343,8311
WINTER HAVEN,35611,8040
ZEPHYRHILLS,42832,7961
