city,avgCoveredCharges,averagePayments
ATLANTIS,76747,11808
AVENTURA,92430,11956
BOCA RATON,51078,10916
BOYNTON BEACH,66228,12108
BRADENTON,54202,10480
BRANDON,50453,10963
BROOKSVILLE,82726,11203
CAPE CORAL,30050,9218
CLEARWATER,35150,9652
COCOA BEACH,46319,10621
CRYSTAL RIVER,36971,9845
DAVENPORT,67925,10564
DAYTONA BEACH,37701,11520
DELAND,26560,10967
DELRAY BEACH,72121,10385
DUNEDIN,35038,9449
FORT LAUDERDALE,60230,12921
FORT MYERS,36788,10969
FORT PIERCE,90016,12681
FORT WALTON BEA,100006,10359
GAINESVILLE,43742,15446
HIALEAH,114790,18872
HOLLYWOOD,66414,13438
HOMESTEAD,99769,19572
HUDSON,71494,9739
INVERNESS,32238,9324
JACKSONVILLE,52104,12487
JUPITER,52394,12064
KISSIMMEE,73588,14538
LAKE WALES,83907,10394
LAKELAND,53653,10902
LARGO,74632,11163
LEESBURG,33790,10289
MARGATE,62530,10083
MARIANNA,21830,10166
MELBOURNE,50150,10565
MIAMI,88780,17239
MIAMI BEACH,70315,16272
NAPLES,40075,10593
NEW PORT RICHEY,53162,11260
NEW SMYRNA BEAC,23770,9875
OCALA,41779,9444
OCOEE,30471,10582
OKEECHOBEE,59577,12064
ORANGE CITY,42823,10871
ORANGE PARK,82648,10522
ORLANDO,68467,13905
PALM BEACH GARD,54670,10065
PALM COAST,26483,11464
PANAMA CITY,51858,10640
PEMBROKE PINES,65262,11950
PENSACOLA,39268,10999
PLANTATION,105956,12776
POMPANO BEACH,38035,11449
PORT CHARLOTTE,66291,10127
PORT SAINT LUCI,63344,11183
PUNTA GORDA,68708,10257
ROCKLEDGE,36980,10572
SAFETY HARBOR,38789,9493
SAINT AUGUSTINE,48511,12095
SAINT PETERSBUR,83842,12160
SANFORD,53985,11093
SARASOTA,37802,9974
SEBRING,57316,10660
SOUTH MIAMI,59949,13159
STUART,57561,10510
SUN CITY CENTER,70195,9571
TALLAHASSEE,46806,12250
TAMARAC,99379,10767
TAMPA,68457,13485
TAVARES,27232,9892
THE VILLAGES,42331,10472
TITUSVILLE,39275,10622
TRINITY,59884,9712
VENICE,37079,9719
VERO BEACH,20754,11549
WEST PALM BEACH,87982,15033
WESTON,43758,10494
WINTER HAVEN,52202,10483
ZEPHYRHILLS,54711,10027
