city,avgCoveredCharges,averagePayments
ATLANTIS,52279,12303
AVENTURA,51384,7815
BOCA RATON,32582,7036
BOYNTON BEACH,31211,8247
BRADENTON,33905,6672
BRANDON,44767,7636
BROOKSVILLE,59651,6860
CAPE CORAL,23222,6648
CLEARWATER,25838,7169
CLERMONT,53814,9830
CRESTVIEW,46656,7034
DAVENPORT,52787,7837
DAYTONA BEACH,21960,7288
DELAND,23443,7384
ENGLEWOOD,39623,6382
FORT LAUDERDALE,35226,8958
FORT MYERS,31869,7474
FORT PIERCE,65317,8472
FORT WALTON BEA,74375,6819
GAINESVILLE,48851,11575
HIALEAH,51870,10032
HOLLYWOOD,46926,9337
HUDSON,42412,6606
INVERNESS,23475,6594
JACKSONVILLE,35468,8732
JUPITER,52955,12164
KISSIMMEE,46374,8046
LAKE CITY,22918,8391
LAKE WALES,33803,6788
LAKELAND,29406,7225
LARGO,51921,7205
LEESBURG,19107,6960
LOXAHATCHEE,37908,8833
MARGATE,41977,7138
MELBOURNE,29228,6880
MIAMI,50432,11059
MIAMI BEACH,49395,9815
MILTON,35761,7249
NAPLES,24241,7252
OCALA,27872,6638
OCOEE,32847,7673
ORANGE PARK,56405,7161
ORLANDO,39586,8716
PALATKA,22601,8057
PALM BEACH GARD,41637,8105
PALM COAST,25145,8277
PEMBROKE PINES,46911,9053
PENSACOLA,47899,7317
PLANTATION,55475,8549
POMPANO BEACH,26383,7688
PORT CHARLOTTE,34859,6808
PORT SAINT LUCI,62390,8832
ROCKLEDGE,29931,7255
SAINT AUGUSTINE,41619,8660
SAINT PETERSBUR,23638,7002
SARASOTA,26974,7144
SEBRING,28714,7235
STUART,141751,23567
TALLAHASSEE,43550,8184
TAMPA,46541,9852
THE VILLAGES,22270,6551
TITUSVILLE,19227,7030
TRINITY,56114,6853
VENICE,25310,6674
VERO BEACH,16847,7408
WEST PALM BEACH,34957,7468
WINTER HAVEN,33802,7158
ZEPHYRHILLS,45628,6860
