city,avgCoveredCharges,averagePayments
ATLANTIS,85170,11837
AVENTURA,78304,13032
BOCA RATON,52101,10812
BOYNTON BEACH,58756,12338
BRADENTON,65358,10580
BRANDON,74860,11288
BROOKSVILLE,93278,10390
CAPE CORAL,51705,9870
CLEARWATER,47575,10420
CLERMONT,65541,10342
COCOA BEACH,46781,10618
CORAL GABLES,143331,27287
CORAL SPRINGS,43360,11936
CRESTVIEW,109240,10304
CRYSTAL RIVER,63229,9983
DAVENPORT,90433,10873
DAYTONA BEACH,38606,11095
DELAND,43145,10844
DELRAY BEACH,67768,10633
DUNEDIN,45707,9873
ENGLEWOOD,60680,9756
FORT LAUDERDALE,60903,12450
FORT MYERS,50923,10843
FORT PIERCE,86372,13289
FORT WALTON BEA,97458,10148
GAINESVILLE,69951,13189
GULF BREEZE,41788,9301
HIALEAH,77536,15325
HOLLYWOOD,58760,12918
HUDSON,82520,13493
INVERNESS,49549,9740
JACKSONVILLE,60975,12085
JACKSONVILLE BE,52821,9659
JUPITER,61567,10691
KEY WEST,75398,15520
KISSIMMEE,103692,12099
LAKELAND,52865,10686
LARGO,76658,10674
LEESBURG,52604,10516
LEHIGH ACRES,86080,10702
LOXAHATCHEE,71874,13155
MARGATE,83680,11319
MELBOURNE,56024,10437
MIAMI,92900,16066
MIAMI BEACH,68041,14152
MILTON,54292,10715
MIRAMAR BEACH,47919,8859
NAPLES,49410,10827
NEW PORT RICHEY,47363,9613
NEW SMYRNA BEAC,35462,9746
OCALA,57332,9827
OCOEE,44930,11656
ORANGE CITY,40615,10209
ORANGE PARK,98658,11118
ORLANDO,68546,12511
PALATKA,43527,11126
PALM BEACH GARD,58128,10661
PALM COAST,45674,12380
PANAMA CITY,50401,10520
PEMBROKE PINES,66122,12109
PENSACOLA,50181,10667
PLANT CITY,49633,11013
PLANTATION,87646,11828
POMPANO BEACH,44218,11360
PORT CHARLOTTE,78242,10072
PORT SAINT LUCI,85273,11335
PUNTA GORDA,58156,10000
ROCKLEDGE,41745,10576
SAFETY HARBOR,49241,9909
SAINT AUGUSTINE,57354,13170
SAINT CLOUD,66192,10184
SAINT PETERSBUR,74864,11448
SANFORD,69848,10745
SARASOTA,54162,10199
SEBASTIAN,78328,10652
SEBRING,58175,10602
SOUTH MIAMI,76561,13684
STUART,59543,10863
SUN CITY CENTER,74988,9872
TALLAHASSEE,49485,11390
TAMARAC,74926,10798
TAMPA,64601,12233
TARPON SPRINGS,42186,10028
TAVARES,45472,10244
THE VILLAGES,47906,9939
TITUSVILLE,42336,11189
TRINITY,89570,10169
VENICE,49894,9631
VERO BEACH,28630,11241
WELLINGTON,65145,12758
WEST PALM BEACH,64879,12350
WESTON,47640,10589
WINTER HAVEN,67376,10734
ZEPHYRHILLS,76488,10113
