city,avgCoveredCharges,averagePayments
ARCADIA,22039,6673
ATLANTIS,42327,6447
AVENTURA,55127,6739
BARTOW,25803,5659
BOCA RATON,27536,5824
BOYNTON BEACH,38177,6629
BRADENTON,29722,5734
BRANDON,43594,5965
BROOKSVILLE,49049,5839
CAPE CORAL,24264,5345
CLEARWATER,23842,5810
CLERMONT,34974,5710
COCOA BEACH,20773,5754
CORAL GABLES,73519,8720
CORAL SPRINGS,20088,6197
CRESTVIEW,54060,5741
CRYSTAL RIVER,23258,5502
DADE CITY,31110,5747
DAVENPORT,38610,5916
DAYTONA BEACH,18102,5889
DEFUNIAK SPRING,22864,5889
DELAND,21770,5934
DELRAY BEACH,45650,5682
DUNEDIN,23884,5430
ENGLEWOOD,44863,5198
FERNANDINA BEAC,20059,5795
FORT LAUDERDALE,31280,6337
FORT MYERS,26051,5969
FORT PIERCE,54581,7163
FORT WALTON BEA,52829,5512
GAINESVILLE,38157,7250
GULF BREEZE,25031,5098
HIALEAH,51558,8398
HOLLYWOOD,42374,7058
HOMESTEAD,40550,8136
HUDSON,37468,5230
INVERNESS,20825,5327
JACKSONVILLE,29565,6467
JACKSONVILLE BE,32967,5524
JAY,24193,6398
JUPITER,32048,5665
KEY WEST,40227,8293
KISSIMMEE,48979,6481
LAKE CITY,29156,6490
LAKE WALES,36467,5485
LAKELAND,27590,5903
LARGO,39180,5732
LEESBURG,22624,5594
LEHIGH ACRES,27308,6043
LOXAHATCHEE,39170,7475
MARGATE,47776,6451
MARIANNA,16936,5845
MELBOURNE,26297,5604
MIAMI,43056,9069
MIAMI BEACH,44032,8017
MILTON,29462,5819
MIRAMAR,42581,7119
MIRAMAR BEACH,22253,5332
NAPLES,28054,5833
NEW PORT RICHEY,25322,5212
NEW SMYRNA BEAC,15478,5077
NICEVILLE,47435,4991
OCALA,29475,5390
OCOEE,26728,6057
OKEECHOBEE,43016,7606
ORANGE CITY,23358,5569
ORANGE PARK,53469,6382
ORLANDO,34233,6646
PALATKA,24448,5926
PALM BAY,22369,5374
PALM BEACH GARD,41806,6192
PALM COAST,17712,6583
PANAMA CITY,30627,5759
PEMBROKE PINES,51208,6993
PENSACOLA,27947,5847
PERRY,11567,6675
PLANT CITY,24215,6052
PLANTATION,51900,7827
POMPANO BEACH,25215,6070
PORT CHARLOTTE,35922,5512
PORT SAINT JOE,13073,5141
PORT SAINT LUCI,55819,6845
PUNTA GORDA,32415,5367
ROCKLEDGE,21290,5704
SAFETY HARBOR,24603,5461
SAINT AUGUSTINE,34572,8305
SAINT CLOUD,30880,5579
SAINT PETERSBUR,42663,6147
SANFORD,27495,5778
SARASOTA,24638,5548
SEBASTIAN,31917,5634
SEBRING,27004,5677
SOUTH MIAMI,46395,7874
STUART,35774,5971
SUN CITY CENTER,45608,5435
TALLAHASSEE,29271,6122
TAMARAC,61192,5990
TAMPA,31689,6605
TARPON SPRINGS,22619,5242
TAVARES,23549,5529
THE VILLAGES,21742,5303
TITUSVILLE,16504,5644
TRINITY,44177,5579
VENICE,22690,5340
VERO BEACH,13025,5814
WELLINGTON,29399,6767
WEST PALM BEACH,39758,6758
WESTON,17930,5636
WILLISTON,7484,5824
WINTER HAVEN,31061,5682
ZEPHYRHILLS,32468,5399
