city,avgCoveredCharges,averagePayments
ATLANTIC CITY,49195,4141
BAYONNE,81083,3818
BELLEVILLE,32477,4130
BERLIN,36055,3766
BRICK,31192,3476
CAMDEN,36502,4923
CAPE MAY COURT,11869,3540
DENVILLE,26781,3681
EAST ORANGE,25846,4214
EDISON,32061,4042
ELIZABETH,27817,4568
ELMER,36760,3333
ENGLEWOOD,25614,4288
FREEHOLD,22436,3482
HACKENSACK,53166,7477
HACKETTSTOWN,33882,3675
HAMILTON,36248,3328
HOBOKEN,26721,5095
HOLMDEL,24265,3338
JERSEY CITY,37378,5209
LAKEWOOD,31778,3665
LIVINGSTON,33317,4998
LONG BRANCH,35481,4793
MANAHAWKIN,23071,3336
MONTCLAIR,24554,4630
MORRISTOWN,24841,4438
MOUNT HOLLY,36817,3952
NEPTUNE,31824,4177
NEW BRUNSWICK,37995,4756
NEWARK,34908,6122
NEWTON,43641,4134
NORTH BERGEN,24266,4710
PARAMUS,23906,5433
PASSAIC,25002,4352
PATERSON,32359,5173
PENNINGTON,42272,4143
PERTH AMBOY,41263,4450
PHILLIPSBURG,38710,4158
POMPTON PLAINS,33530,3675
PRINCETON,22985,3772
RAHWAY,46498,3692
RED BANK,27090,3665
RIDGEWOOD,16738,3883
SALEM,19339,3592
SECAUCUS,34363,4136
SOMERS POINT,37402,3621
SOMERVILLE,46755,4269
STRATFORD,29090,4437
SUMMIT,18903,4348
TEANECK,20962,3974
TOMS RIVER,28087,3332
TRENTON,45813,4719
VINELAND,33933,4033
WILLINGBORO,36737,3668
WOODBURY,29021,3553
