city,avgCoveredCharges,averagePayments
ATLANTIC CITY,67027,8031
BAYONNE,125615,7837
BELLEVILLE,63740,8512
BERLIN,70236,7830
BRICK,54230,6987
CAMDEN,62859,10290
CAPE MAY COURT,22518,7133
DENVILLE,49329,7486
EAST ORANGE,60633,8790
EDISON,53492,8346
ELIZABETH,56158,9500
ELMER,55980,6943
ENGLEWOOD,58089,9123
FLEMINGTON,29056,8088
FREEHOLD,43554,7270
HACKENSACK,61170,9190
HACKETTSTOWN,55690,7594
HAMILTON,63833,7265
HOBOKEN,55237,10788
HOLMDEL,42753,7008
JERSEY CITY,83530,11132
LAKEWOOD,63141,7670
LIVINGSTON,74508,10862
LONG BRANCH,70731,9784
MANAHAWKIN,37596,6938
MONTCLAIR,42529,9777
MORRISTOWN,41350,9082
MOUNT HOLLY,65340,7210
NEPTUNE,61528,8875
NEW BRUNSWICK,72216,9937
NEWARK,60424,13031
NEWTON,64584,7543
NORTH BERGEN,55062,9518
PASSAIC,47963,8958
PATERSON,59014,10750
PENNINGTON,77250,8421
PERTH AMBOY,57446,9057
PHILLIPSBURG,52957,8537
POMPTON PLAINS,42208,7687
PRINCETON,41650,7870
RAHWAY,73358,6800
RED BANK,53145,7009
RIDGEWOOD,41245,8066
SALEM,45370,7357
SECAUCUS,83058,8403
SOMERS POINT,48504,6834
SOMERVILLE,80076,7743
STRATFORD,66999,9218
SUMMIT,37442,9039
TEANECK,39675,8358
TOMS RIVER,56996,7047
TRENTON,92058,8830
VINELAND,55949,8057
WILLINGBORO,84652,7356
WOODBURY,58234,7495
