city,avgCoveredCharges,averagePayments
ATLANTIC CITY,58607,6817
BAYONNE,98033,6858
BELLEVILLE,44614,7415
BERLIN,44302,6389
BRICK,51906,6038
CAMDEN,52826,8697
CAPE MAY COURT,16784,6229
DENVILLE,52970,6651
EDISON,50521,7298
ELIZABETH,36603,8803
ELMER,39411,6025
ENGLEWOOD,46380,7787
FLEMINGTON,26240,6771
FREEHOLD,37852,6779
HACKENSACK,55377,8014
HACKETTSTOWN,41421,6649
HAMILTON,63837,6251
HOBOKEN,32386,9171
HOLMDEL,28269,6033
JERSEY CITY,53431,9361
LAKEWOOD,53128,6667
LIVINGSTON,48465,9079
LONG BRANCH,54155,8532
MANAHAWKIN,46831,5923
MONTCLAIR,29682,8285
MORRISTOWN,31782,7995
MOUNT HOLLY,43120,6328
NEPTUNE,49238,7577
NEW BRUNSWICK,70030,8713
NEWARK,43850,10294
NEWTON,44371,6555
NORTH BERGEN,40972,8408
PASSAIC,43802,7867
PATERSON,49308,9325
PERTH AMBOY,47739,7916
PHILLIPSBURG,61575,7654
POMPTON PLAINS,35705,6637
PRINCETON,30190,6840
RAHWAY,63571,6782
RED BANK,42942,6034
RIDGEWOOD,32702,6741
SALEM,35145,6549
SOMERS POINT,50061,6357
SOMERVILLE,85087,6786
STRATFORD,49977,7924
SUMMIT,28406,7875
TEANECK,33099,7183
TOMS RIVER,42047,6037
TRENTON,65496,7989
VINELAND,43214,7033
WILLINGBORO,53427,7561
WOODBURY,40396,6409
