city,avgCoveredCharges,averagePayments
ATLANTIC CITY,52699,5306
BAYONNE,120040,5083
BELLEVILLE,41504,5459
BERLIN,40322,4690
BRICK,46500,4806
CAMDEN,42474,6717
CAPE MAY COURT,16939,4562
DENVILLE,33124,4897
EAST ORANGE,36947,5600
EDISON,36122,5342
ELIZABETH,33373,6057
ELMER,44017,4432
ENGLEWOOD,33969,5815
FLEMINGTON,18532,5525
FREEHOLD,27273,4599
HACKENSACK,41798,5865
HACKETTSTOWN,46204,4891
HAMILTON,41526,4468
HOBOKEN,44488,6930
HOLMDEL,33470,4617
JERSEY CITY,47951,6857
LAKEWOOD,38168,5136
LIVINGSTON,41321,6381
LONG BRANCH,43544,6062
MANAHAWKIN,24660,4418
MONTCLAIR,32819,6159
MORRISTOWN,27587,5870
MOUNT HOLLY,35740,4664
NEPTUNE,50872,5397
NEW BRUNSWICK,45414,6407
NEWARK,39685,8138
NEWTON,42603,5904
NORTH BERGEN,35371,6262
PASSAIC,34634,5747
PATERSON,41508,6822
PENNINGTON,55422,5405
PERTH AMBOY,46620,5856
PHILLIPSBURG,41099,5521
POMPTON PLAINS,32588,4913
PRINCETON,27588,4993
RAHWAY,56432,4468
RED BANK,46226,4439
RIDGEWOOD,23180,4975
SALEM,31654,4820
SECAUCUS,79522,5913
SOMERS POINT,38814,4487
SOMERVILLE,62808,4666
STRATFORD,36442,5806
SUMMIT,27330,5736
TEANECK,24077,5261
TOMS RIVER,39280,4457
TRENTON,62331,5838
VINELAND,46532,5128
WILLINGBORO,37863,4719
WOODBURY,50371,5006
