city,avgCoveredCharges,averagePayments
ATLANTIC CITY,77352,7597
BAYONNE,127678,7091
BELLEVILLE,53898,7657
BERLIN,56928,6842
BRICK,52508,6359
CAMDEN,55137,8629
CAPE MAY COURT,27573,6337
DENVILLE,47497,7005
EAST ORANGE,43472,7849
EDISON,40984,7383
ELIZABETH,52646,8264
ELMER,45098,6624
ENGLEWOOD,55903,8133
FLEMINGTON,23368,6874
FREEHOLD,38346,6468
HACKENSACK,53340,8239
HACKETTSTOWN,47520,6722
HAMILTON,69159,6186
HOBOKEN,55040,9475
HOLMDEL,45996,6214
JERSEY CITY,66318,9516
LAKEWOOD,52832,6826
LIVINGSTON,51109,8941
LONG BRANCH,62795,8626
MANAHAWKIN,35520,6153
MONTCLAIR,40207,8554
MORRISTOWN,37575,8145
MOUNT HOLLY,47552,6619
NEPTUNE,53360,7302
NEW BRUNSWICK,68994,9105
NEWARK,51502,11090
NEWTON,61269,6790
NORTH BERGEN,47096,8690
PASSAIC,36010,7916
PATERSON,49855,9499
PENNINGTON,63805,7835
PERTH AMBOY,56044,8090
PHILLIPSBURG,82822,7934
POMPTON PLAINS,39909,6809
PRINCETON,34696,6950
RAHWAY,69674,6160
RED BANK,43790,6224
RIDGEWOOD,38080,7048
SALEM,40056,6621
SECAUCUS,66189,7666
SOMERS POINT,55522,6725
SOMERVILLE,74868,6727
STRATFORD,60538,8188
SUMMIT,35713,7976
TEANECK,38651,7410
TOMS RIVER,43656,6200
TRENTON,78468,9825
VINELAND,44555,7092
WILLINGBORO,62808,6428
WOODBURY,51674,6579
