city,avgCoveredCharges,averagePayments
ATLANTIC CITY,63394,7102
BAYONNE,123689,6953
BELLEVILLE,54748,7535
BERLIN,58943,6859
BRICK,50977,6192
BROWNS MILLS,41299,7847
CAMDEN,48830,8710
CAPE MAY COURT,19027,6289
DENVILLE,42512,6923
EAST ORANGE,53141,7812
EDISON,49500,7425
ELIZABETH,49210,8305
ELMER,56014,6146
ENGLEWOOD,55950,8046
FLEMINGTON,21708,7006
FREEHOLD,38108,6775
HACKENSACK,59585,8194
HACKETTSTOWN,56033,6735
HAMILTON,62739,6116
HOBOKEN,53210,9553
HOLMDEL,39394,6233
JERSEY CITY,61492,9600
LAKEWOOD,54530,6624
LIVINGSTON,57316,9323
LONG BRANCH,57009,8858
MANAHAWKIN,34379,6125
MONTCLAIR,40726,8646
MORRISTOWN,37171,8169
MOUNT HOLLY,49475,7023
NEPTUNE,49167,7301
NEW BRUNSWICK,67241,8897
NEWARK,55945,11251
NEWTON,60671,6966
NORTH BERGEN,54054,8520
PARAMUS,46915,9852
PASSAIC,44148,7941
PATERSON,62004,9752
PENNINGTON,57700,7268
PERTH AMBOY,54464,8115
PHILLIPSBURG,56877,7748
POMPTON PLAINS,37666,6793
PRINCETON,38313,7114
RAHWAY,60664,6048
RED BANK,48754,6527
RIDGEWOOD,38066,7154
SALEM,39356,6603
SECAUCUS,93277,8834
SOMERS POINT,48643,6578
SOMERVILLE,88018,6920
STRATFORD,57361,8184
SUMMIT,32047,7986
SUSSEX,39420,6544
TEANECK,39894,7335
TOMS RIVER,51709,6203
TRENTON,86677,9094
VINELAND,48233,7083
WILLINGBORO,52866,6456
WOODBURY,54338,6543
