city,avgCoveredCharges,averagePayments
ATLANTIC CITY,47485,4936
BAYONNE,88520,4919
BELLEVILLE,43267,5295
BERLIN,37008,4656
BRICK,36640,4302
CAMDEN,30812,6315
CAPE MAY COURT,14346,4516
DENVILLE,34260,5179
EAST ORANGE,40992,5435
EDISON,37381,5236
ELIZABETH,37380,5845
ENGLEWOOD,42758,5918
FLEMINGTON,13489,4964
FREEHOLD,27063,4534
HACKENSACK,43319,5921
HACKETTSTOWN,40278,4707
HAMILTON,45622,4452
HOBOKEN,31535,6479
HOLMDEL,34145,4400
JERSEY CITY,39649,6665
LAKEWOOD,36731,4726
LIVINGSTON,41483,6451
LONG BRANCH,42467,6072
MANAHAWKIN,23744,4344
MONTCLAIR,26736,5923
MORRISTOWN,24053,5630
MOUNT HOLLY,37114,4641
NEPTUNE,39499,5169
NEW BRUNSWICK,48883,6305
NEWARK,54205,8613
NEWTON,40941,5354
NORTH BERGEN,37143,6063
PARAMUS,29974,6793
PASSAIC,35550,6486
PATERSON,38857,6625
PENNINGTON,40439,5305
PERTH AMBOY,36964,5681
PHILLIPSBURG,46209,5617
POMPTON PLAINS,26854,4739
PRINCETON,25546,4922
RAHWAY,50429,4318
RED BANK,37762,4649
RIDGEWOOD,24842,4818
SALEM,30996,4826
SECAUCUS,61130,5341
SOMERS POINT,37333,4317
SOMERVILLE,63416,4487
STRATFORD,43640,5741
SUMMIT,22770,5667
TEANECK,29053,5206
TOMS RIVER,32797,4372
TRENTON,64378,7351
VINELAND,28998,4879
WILLINGBORO,38152,4563
WOODBURY,44024,4579
