city,avgCoveredCharges,averagePayments
ATLANTIC CITY,82918,14326
BAYONNE,155769,14322
BELLEVILLE,51575,15605
BERLIN,87693,14500
BRICK,57621,12794
CAMDEN,142216,17413
CAPE MAY COURT,46837,13234
DENVILLE,63623,14078
EDISON,58791,15014
ELIZABETH,61682,17281
ELMER,63768,14575
ENGLEWOOD,51294,16018
FLEMINGTON,53128,13641
FREEHOLD,51509,13267
HACKENSACK,68997,15786
HACKETTSTOWN,61714,14205
HAMILTON,120810,12854
HOBOKEN,61797,18718
HOLMDEL,86624,12689
JERSEY CITY,100363,19547
LAKEWOOD,59470,14008
LIVINGSTON,62567,17123
LONG BRANCH,73433,16956
MANAHAWKIN,40139,12750
MONTCLAIR,50527,16519
MORRISTOWN,43887,16224
MOUNT HOLLY,76863,13043
NEPTUNE,72803,14623
NEW BRUNSWICK,75592,17765
NEWARK,88468,21705
NEWTON,98380,14222
NORTH BERGEN,77277,18022
PASSAIC,51842,16416
PATERSON,49182,19055
PENNINGTON,121645,15982
PERTH AMBOY,77420,16536
PHILLIPSBURG,101651,15070
POMPTON PLAINS,41799,14075
PRINCETON,55368,14228
RAHWAY,86675,12842
RED BANK,61576,12970
RIDGEWOOD,51385,14343
SALEM,96451,13868
SECAUCUS,107748,15708
SOMERS POINT,83972,13088
SOMERVILLE,83193,13932
STRATFORD,59754,15667
SUMMIT,47866,16394
TEANECK,50224,14169
TOMS RIVER,47049,12777
TRENTON,129696,16392
VINELAND,69436,14722
WILLINGBORO,177168,13952
WOODBURY,77066,13414
