city,avgCoveredCharges,averagePayments
ATLANTIC CITY,52689,6709
BAYONNE,129248,5722
BELLEVILLE,44780,6004
BERLIN,37608,5569
BRICK,42992,4892
CAMDEN,48553,9453
CAPE MAY COURT,19965,5118
DENVILLE,40219,5368
EAST ORANGE,46341,6284
EDISON,38389,6067
ELIZABETH,36138,6830
ELMER,33832,4794
ENGLEWOOD,48555,7184
FLEMINGTON,17908,5526
FREEHOLD,33622,5330
HACKENSACK,50494,8588
HACKETTSTOWN,41018,5344
HAMILTON,40394,4914
HOBOKEN,44882,7499
HOLMDEL,32949,5033
JERSEY CITY,46077,8363
LAKEWOOD,38949,5465
LIVINGSTON,46912,7417
LONG BRANCH,45096,6958
MANAHAWKIN,29716,4665
MONTCLAIR,29220,6748
MORRISTOWN,30642,7797
MOUNT HOLLY,45046,5589
NEPTUNE,49111,9888
NEW BRUNSWICK,52488,7013
NEWARK,49750,8952
NEWTON,50958,5475
NORTH BERGEN,36680,6901
PASSAIC,30348,6345
PATERSON,40542,7707
PENNINGTON,50392,6544
PERTH AMBOY,51680,6501
PHILLIPSBURG,49733,6264
POMPTON PLAINS,30801,5720
PRINCETON,29897,5568
RAHWAY,52103,4926
RED BANK,45804,5030
RIDGEWOOD,24496,5538
SALEM,31601,5406
SECAUCUS,58100,6078
SOMERS POINT,44377,5106
SOMERVILLE,62807,5753
STRATFORD,42285,6585
SUMMIT,29303,6428
TEANECK,30286,5922
TOMS RIVER,35351,4888
TRENTON,61821,10602
VINELAND,43621,5937
WILLINGBORO,44338,5298
WOODBURY,36619,5256
