city,avgCoveredCharges,averagePayments
ATLANTIC CITY,44836,5027
BAYONNE,99690,5690
BELLEVILLE,40660,5521
BERLIN,41917,4740
BRICK,36233,4535
CAMDEN,37110,6349
CAPE MAY COURT,13981,4434
DENVILLE,33973,4780
EAST ORANGE,37511,5528
EDISON,36761,5316
ELIZABETH,34163,6002
ELMER,26010,4303
ENGLEWOOD,43928,5863
FLEMINGTON,19212,4979
FREEHOLD,34330,5108
HACKENSACK,46569,6047
HAMILTON,45505,4423
HOBOKEN,42568,6837
HOLMDEL,30329,4379
JERSEY CITY,41463,6973
LAKEWOOD,37515,4806
LIVINGSTON,42355,6850
LONG BRANCH,45628,6184
MANAHAWKIN,25730,4349
MONTCLAIR,30295,6196
MORRISTOWN,26992,5904
MOUNT HOLLY,32678,4619
NEPTUNE,41734,5225
NEW BRUNSWICK,54194,6340
NEWARK,34064,7530
NEWTON,47158,5027
NORTH BERGEN,36104,6201
PASSAIC,31365,5708
PATERSON,48568,6808
PENNINGTON,47476,5638
PERTH AMBOY,40448,5732
PHILLIPSBURG,44479,5625
POMPTON PLAINS,33481,4865
PRINCETON,29804,5076
RAHWAY,50113,4417
RED BANK,39098,4379
RIDGEWOOD,29052,4906
SALEM,23248,4757
SECAUCUS,60116,5429
SOMERS POINT,37148,4544
SOMERVILLE,69922,4777
STRATFORD,41601,5812
SUMMIT,23277,5548
SUSSEX,27966,4972
TEANECK,26858,5289
TOMS RIVER,36642,4474
TRENTON,58166,5774
VINELAND,36916,5033
WILLINGBORO,38230,4664
WOODBURY,33209,4661
