city,avgCoveredCharges,averagePayments
ATLANTIC CITY,57435,7359
BAYONNE,121080,7170
BELLEVILLE,57073,7665
BERLIN,51217,6761
BRICK,51895,6190
BROWNS MILLS,40084,7880
CAMDEN,49084,9039
CAPE MAY COURT,22479,6276
DENVILLE,41970,6797
EAST ORANGE,45185,7847
EDISON,48745,7507
ELIZABETH,43165,8436
ELMER,52460,6245
ENGLEWOOD,60202,8182
FLEMINGTON,20492,7099
FREEHOLD,37296,6337
HACKENSACK,55659,8214
HACKETTSTOWN,57067,6828
HAMILTON,64333,6256
HOBOKEN,51842,10209
HOLMDEL,39851,6174
JERSEY CITY,66177,9503
LAKEWOOD,54180,6734
LIVINGSTON,53860,9361
LONG BRANCH,57966,8436
MANAHAWKIN,32038,5961
MONTCLAIR,45708,9156
MORRISTOWN,40255,8279
MOUNT HOLLY,50804,6655
NEPTUNE,56896,7568
NEW BRUNSWICK,78879,9096
NEWARK,46482,11282
NEWTON,67178,6847
NORTH BERGEN,57319,9330
PASSAIC,48727,8347
PATERSON,61565,9810
PENNINGTON,72324,7618
PERTH AMBOY,60663,8199
PHILLIPSBURG,66679,7882
POMPTON PLAINS,45362,6770
PRINCETON,36594,7019
RAHWAY,71379,6237
RED BANK,51073,6232
RIDGEWOOD,35695,7231
SALEM,26738,6523
SECAUCUS,87139,8537
SOMERS POINT,53408,6181
SOMERVILLE,82670,7148
STRATFORD,56826,8147
SUMMIT,27496,7879
SUSSEX,29800,6669
TEANECK,33874,7377
TOMS RIVER,48329,6198
TRENTON,79123,8343
VINELAND,45576,7048
WILLINGBORO,51327,6494
WOODBURY,52402,6759
