city,avgCoveredCharges,averagePayments
ATLANTIC CITY,57139,7674
BAYONNE,108077,7003
BELLEVILLE,51050,7580
BERLIN,54043,6890
BRICK,49252,6310
CAMDEN,54975,8900
CAPE MAY COURT,21788,6465
DENVILLE,45928,6808
EAST ORANGE,46303,7907
EDISON,52992,7531
ELIZABETH,58905,8907
ELMER,53666,6209
ENGLEWOOD,58074,8230
FLEMINGTON,21960,6875
FREEHOLD,38794,6529
HACKENSACK,61504,8371
HACKETTSTOWN,52633,6724
HAMILTON,59482,6140
HOBOKEN,66622,9854
HOLMDEL,41331,6674
JERSEY CITY,64848,9833
LAKEWOOD,46610,6773
LIVINGSTON,60250,9546
LONG BRANCH,58988,8603
MANAHAWKIN,39272,6283
MONTCLAIR,37319,8557
MORRISTOWN,40120,8093
MOUNT HOLLY,47299,6833
NEPTUNE,57003,7478
NEW BRUNSWICK,68453,9062
NEWARK,50314,11521
NEWTON,75252,7833
NORTH BERGEN,58740,8703
PARAMUS,42803,9916
PASSAIC,45560,7967
PATERSON,56525,9598
PENNINGTON,66850,7763
PERTH AMBOY,61726,8369
PHILLIPSBURG,48154,7619
POMPTON PLAINS,41571,6758
PRINCETON,36967,7293
RAHWAY,73580,6366
RED BANK,54890,6109
RIDGEWOOD,39474,6993
SALEM,34441,6650
SECAUCUS,109334,7402
SOMERS POINT,53710,6471
SOMERVILLE,74655,7260
STRATFORD,53203,8187
SUMMIT,33748,8129
TEANECK,37956,7370
TOMS RIVER,46179,6198
TRENTON,103374,9008
VINELAND,57145,7167
WILLINGBORO,57726,6619
WOODBURY,46976,6561
