city,avgCoveredCharges,averagePayments
ATLANTIC CITY,39737,4182
BAYONNE,83257,4176
BELLEVILLE,36284,4283
BERLIN,32127,3860
BRICK,30455,3558
BROWNS MILLS,30729,4516
CAMDEN,31159,5216
CAPE MAY COURT,13315,3573
DENVILLE,26468,3842
EAST ORANGE,28704,4372
EDISON,30024,4258
ELIZABETH,29304,4736
ELMER,30432,3456
ENGLEWOOD,26338,4520
FLEMINGTON,15634,3835
FREEHOLD,21982,3786
HACKENSACK,34798,4614
HACKETTSTOWN,31668,3806
HAMILTON,33918,3455
HOBOKEN,26753,5294
HOLMDEL,29642,3447
JERSEY CITY,46321,5458
LAKEWOOD,26803,3799
LIVINGSTON,29426,5095
LONG BRANCH,35382,4767
MANAHAWKIN,20570,3497
MONTCLAIR,22133,4793
MORRISTOWN,23127,4626
MOUNT HOLLY,30414,3697
NEPTUNE,31502,4520
NEW BRUNSWICK,42410,5023
NEWARK,33584,6448
NEWTON,39996,3846
NORTH BERGEN,25491,4869
PASSAIC,25740,4945
PATERSON,32820,5403
PENNINGTON,42953,4354
PERTH AMBOY,38097,4585
PHILLIPSBURG,29381,4305
POMPTON PLAINS,29307,3854
PRINCETON,20776,3944
RAHWAY,49030,3500
RED BANK,31223,3553
RIDGEWOOD,17905,4050
SALEM,23689,3762
SECAUCUS,48511,4292
SOMERS POINT,41366,3458
SOMERVILLE,51396,4093
STRATFORD,33114,4606
SUMMIT,16869,4408
TEANECK,23391,4232
TOMS RIVER,28576,3462
TRENTON,54621,4850
VINELAND,28535,4049
WILLINGBORO,43665,3689
WOODBURY,31065,3807
