city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,44186,11018
AURORA,65126,12074
BARRINGTON,34589,10956
BELLEVILLE,32071,10311
BERWYN,43191,14453
BLOOMINGTON,38240,10871
BLUE ISLAND,36336,11764
BOLINGBROOK,47119,11638
CARBONDALE,26572,10993
CENTRALIA,19647,10906
CHICAGO,62326,17284
DANVILLE,35097,11166
DECATUR,29827,10756
DEKALB,35339,10686
DOWNERS GROVE,44868,10946
EFFINGHAM,18745,9540
ELGIN,66326,12121
ELK GROVE VILLA,57826,10703
ELMHURST,51866,11013
EVANSTON,51953,13516
EVERGREEN PARK,43566,11243
FREEPORT,25437,10618
GALESBURG,41510,10449
GENEVA,67254,12705
GLENDALE HEIGHT,46221,13347
HARVEY,42629,12189
HAZEL CREST,47179,11593
HERRIN,24065,10107
HINSDALE,60528,11891
HOFFMAN ESTATES,50212,10980
JOLIET,62820,11959
KANKAKEE,36648,14171
LA GRANGE,42258,11593
LIBERTYVILLE,52813,11265
MARYVILLE,33188,9828
MATTOON,22250,10888
MAYWOOD,38352,16622
MCHENRY,36674,13182
MELROSE PARK,101616,13112
MORRIS,33816,9688
MOUNT VERNON,25754,10429
NAPERVILLE,50800,10557
NEW LENOX,42469,13611
OAK LAWN,51670,15915
OAK PARK,58754,16032
OLYMPIA FIELDS,45019,14676
PALOS HEIGHTS,44526,10772
PARK RIDGE,45303,15983
PEORIA,53607,12229
QUINCY,30668,11798
ROCK ISLAND,20287,9940
ROCKFORD,55512,13147
SILVIS,20174,9691
SKOKIE,34538,12302
SPRINGFIELD,35572,12232
STERLING,28114,10586
STREATOR,27611,12534
URBANA,36517,12089
WATSEKA,13170,10395
WAUKEGAN,57198,12714
WINFIELD,82720,12855
WOODSTOCK,42317,13666
