city,avgCoveredCharges,averagePayments
ALTON,26472,8412
ARLINGTON HEIGH,38109,8826
CHICAGO,46561,12394
DECATUR,33578,8796
DEKALB,38838,9090
DOWNERS GROVE,47021,11377
ELGIN,38723,12409
EVANSTON,38729,11815
EVERGREEN PARK,42233,11875
GALESBURG,35772,11522
GENEVA,47314,8905
HAZEL CREST,41226,12264
HERRIN,31034,8711
JACKSONVILLE,32564,9739
LIBERTYVILLE,50111,9560
MARION,65132,8608
MCHENRY,30455,11118
MOUNT VERNON,32434,9647
NAPERVILLE,36960,8946
NEW LENOX,34796,9484
OAK LAWN,42143,13100
OLYMPIA FIELDS,39164,12374
PALOS HEIGHTS,45413,8877
PARK RIDGE,39475,11574
PEORIA,35292,9126
QUINCY,31782,9854
ROCK ISLAND,22220,8445
ROCKFORD,44024,8587
SKOKIE,34859,11003
SPRING VALLEY,34612,8554
SPRINGFIELD,30522,9537
URBANA,33902,10073
