city,avgCoveredCharges,averagePayments
ALTON,40894,10329
ARLINGTON HEIGH,44079,11576
AURORA,65598,13849
BARRINGTON,41164,12634
BELLEVILLE,37404,10785
BERWYN,43948,14147
BLOOMINGTON,46780,11312
BLUE ISLAND,45559,12907
BOLINGBROOK,44360,11664
BREESE,18009,11090
CANTON,17226,12722
CARBONDALE,26526,11274
CENTRALIA,23193,10972
CENTREVILLE,22176,14317
CHICAGO,55531,15723
DANVILLE,58075,11548
DECATUR,33804,11346
DEKALB,54801,11706
DIXON,53520,11105
DOWNERS GROVE,46943,11200
EFFINGHAM,21584,10296
ELGIN,64207,13951
ELK GROVE VILLA,70610,11863
ELMHURST,63570,13120
EVANSTON,49767,15307
EVERGREEN PARK,53397,12769
FREEPORT,42562,11403
GALESBURG,45370,12915
GENEVA,57776,11433
GLENDALE HEIGHT,54459,18001
GRANITE CITY,109218,13070
GREENVILLE,12446,12121
HARRISBURG,19537,10562
HARVEY,44020,12554
HAZEL CREST,45092,13507
HERRIN,29184,10767
HINSDALE,52970,12031
HOFFMAN ESTATES,67205,12240
JACKSONVILLE,29751,11990
JERSEYVILLE,13074,11043
JOLIET,63184,12292
KANKAKEE,62483,14154
LA GRANGE,52397,12424
LAKE FOREST,52286,10967
LIBERTYVILLE,66863,12413
MACOMB,20548,11687
MARION,73646,13026
MARYVILLE,26718,10169
MATTOON,26920,10591
MAYWOOD,39922,17021
MCHENRY,44469,11433
MELROSE PARK,64355,14978
MORRIS,45584,13379
MOUNT VERNON,27350,10915
NAPERVILLE,50837,11237
NEW LENOX,47320,12600
NORMAL,31764,11839
OAK LAWN,51201,16454
OAK PARK,49089,14339
OLNEY,20077,11435
OLYMPIA FIELDS,50578,14520
OTTAWA,28212,12514
PALOS HEIGHTS,50129,12152
PARK RIDGE,47331,15702
PEKIN,30904,10054
PEORIA,49805,13232
PONTIAC,25974,13964
QUINCY,40716,12885
ROCK ISLAND,27002,10727
ROCKFORD,48775,12202
SILVIS,24537,10505
SKOKIE,46984,13098
SPRING VALLEY,19818,10093
SPRINGFIELD,37591,12350
STERLING,32394,10686
STREATOR,27133,11900
URBANA,48248,12746
WATSEKA,13662,11494
WAUKEGAN,64167,13034
WINFIELD,68622,12891
WOODSTOCK,39217,12120
