city,avgCoveredCharges,averagePayments
ALTON,17683,5158
ARLINGTON HEIGH,21079,5971
AURORA,32741,8067
BARRINGTON,19152,5625
BELLEVILLE,17296,5337
BERWYN,21110,7114
BLOOMINGTON,23940,5260
BLUE ISLAND,18650,6968
BOLINGBROOK,27153,6321
CARBONDALE,11992,7262
CENTRALIA,11517,6101
CHICAGO,25448,9084
DANVILLE,33886,5968
DECATUR,12405,5474
DEKALB,22954,5716
DOWNERS GROVE,21050,5792
EFFINGHAM,9830,5228
ELGIN,26284,5717
ELK GROVE VILLA,23560,5787
ELMHURST,26006,5535
EVANSTON,25373,6877
EVERGREEN PARK,26581,5969
FREEPORT,20083,5807
GALESBURG,20461,6365
GENEVA,24982,5597
HARVEY,19126,6391
HAZEL CREST,20987,6184
HERRIN,12805,5312
HINSDALE,29370,7021
HOFFMAN ESTATES,29574,5861
JOLIET,27784,5896
KANKAKEE,26313,7763
LA GRANGE,25866,6164
LAKE FOREST,21606,5447
LIBERTYVILLE,32446,6076
MAYWOOD,18428,8578
MCHENRY,17716,8130
MELROSE PARK,48037,7166
MOUNT VERNON,15766,5353
NAPERVILLE,22698,5417
NEW LENOX,22504,5909
NORMAL,14574,5676
OAK LAWN,21842,7621
OAK PARK,24570,8062
OLYMPIA FIELDS,20392,7032
PALOS HEIGHTS,21657,5963
PARK RIDGE,17670,7003
PEORIA,19263,6021
QUINCY,20695,7140
ROCK ISLAND,17844,5500
ROCKFORD,26899,6200
SKOKIE,21398,6564
SPRINGFIELD,17687,6023
URBANA,32829,6335
WAUKEGAN,33300,6614
WINFIELD,28054,5392
WOODSTOCK,20396,5894
