city,avgCoveredCharges,averagePayments
ALTON,23549,5830
ARLINGTON HEIGH,33649,6627
AURORA,37107,7518
BARRINGTON,27326,6593
BELLEVILLE,24076,6305
BERWYN,30604,9124
BLOOMINGTON,22288,6267
BLUE ISLAND,26055,8284
BOLINGBROOK,29845,8402
BREESE,13366,6778
CARBONDALE,15961,6695
CENTRALIA,19443,7035
CHICAGO,36593,10296
DANVILLE,27335,7380
DECATUR,26280,6757
DEKALB,21860,6592
DOWNERS GROVE,30287,7896
EFFINGHAM,14558,6115
ELGIN,39525,7413
ELK GROVE VILLA,42802,7668
ELMHURST,34593,8038
EVANSTON,33708,8749
EVERGREEN PARK,31047,7621
FREEPORT,18946,6931
GALESBURG,30916,7951
GENEVA,36851,6618
GRANITE CITY,55860,7812
HARVEY,32194,7656
HAZEL CREST,28712,7408
HERRIN,18052,6488
HINSDALE,34205,7494
HOFFMAN ESTATES,38116,7082
JACKSONVILLE,19236,7422
JERSEYVILLE,8666,5866
JOLIET,44637,7421
KANKAKEE,30766,7738
LA GRANGE,33312,7054
LAKE FOREST,38318,7335
LIBERTYVILLE,36657,7246
MARION,47817,6238
MARYVILLE,21610,6026
MATTOON,12863,6386
MAYWOOD,29524,11860
MCHENRY,28608,7245
MELROSE PARK,36681,8660
MORRIS,27060,6493
MOUNT VERNON,17064,6359
NAPERVILLE,35684,6553
NEW LENOX,25003,7705
NORMAL,25474,7672
OAK LAWN,28035,9835
OAK PARK,29032,8746
OLYMPIA FIELDS,33241,9051
OTTAWA,16732,7250
PALOS HEIGHTS,29502,6847
PARK RIDGE,27112,8633
PEORIA,30690,7766
QUINCY,24268,7595
ROCK ISLAND,13661,6338
ROCKFORD,30540,7617
SILVIS,17982,6119
SKOKIE,29739,8623
SPRING VALLEY,18696,6290
SPRINGFIELD,24805,7410
STERLING,27406,6797
URBANA,33649,7978
WAUKEGAN,42714,7893
WINFIELD,59345,9044
WOODSTOCK,30098,8094
