city,avgCoveredCharges,averagePayments
ALTON,10656,3620
ARLINGTON HEIGH,17482,3765
AURORA,20597,4286
BARRINGTON,13503,3911
BELLEVILLE,12870,3607
BLOOMINGTON,11084,3702
CHICAGO,20001,5862
DECATUR,14545,3833
DOWNERS GROVE,17726,3809
EFFINGHAM,7222,3455
ELGIN,21530,4109
ELK GROVE VILLA,17402,3722
EVANSTON,16742,4897
HARVEY,13338,4258
HAZEL CREST,14754,4530
HOFFMAN ESTATES,18197,4016
JOLIET,23559,3953
KANKAKEE,14438,4675
LIBERTYVILLE,23639,4722
MATTOON,7580,3759
MAYWOOD,14195,6134
MOUNT VERNON,7563,3678
NAPERVILLE,16160,3747
NEW LENOX,13319,3965
OAK LAWN,18558,5337
OLYMPIA FIELDS,16801,5150
PALOS HEIGHTS,16901,3808
PARK RIDGE,16869,5374
PEORIA,15740,4905
QUINCY,12074,4352
ROCK ISLAND,9694,3690
ROCKFORD,15092,3610
SKOKIE,16176,4480
SPRINGFIELD,10694,4246
WAUKEGAN,21907,5326
