city,avgCoveredCharges,averagePayments
ALTON,17931,4306
ARLINGTON HEIGH,19331,4655
AURORA,30912,5258
BARRINGTON,16376,4654
BELLEVILLE,17907,4061
BERWYN,19232,5632
BLOOMINGTON,20974,4026
BLUE ISLAND,16949,5342
BOLINGBROOK,20706,5128
BREESE,11042,4235
CANTON,13400,5075
CARBONDALE,14219,4658
CENTRALIA,13219,4392
CHICAGO,20651,6708
DANVILLE,26002,4403
DECATUR,14333,4318
DEKALB,21942,4259
DIXON,18023,4448
DOWNERS GROVE,18859,4488
EFFINGHAM,10756,4130
ELGIN,25115,4928
ELK GROVE VILLA,25090,4256
ELMHURST,25476,4847
EVANSTON,19992,5465
EVERGREEN PARK,21435,4580
FREEPORT,16060,4750
GALESBURG,21306,4958
GENEVA,21664,4167
GLENDALE HEIGHT,25628,5311
GRANITE CITY,33031,4871
GREENVILLE,10331,5695
HARRISBURG,9155,4579
HARVEY,18635,4738
HAZEL CREST,17888,5458
HERRIN,14462,4329
HINSDALE,22501,4922
HOFFMAN ESTATES,27689,4472
JACKSONVILLE,16332,4754
JERSEYVILLE,7681,4417
JOLIET,24928,4711
KANKAKEE,20072,4916
LA GRANGE,20537,4711
LAKE FOREST,21165,4712
LIBERTYVILLE,24877,5214
MACOMB,11762,4677
MARION,23684,5024
MARYVILLE,14777,3917
MATTOON,13898,4338
MAYWOOD,15429,6721
MCHENRY,18121,4543
MELROSE PARK,31208,5957
MORRIS,20981,4355
MOUNT VERNON,15800,4484
NAPERVILLE,21155,4488
NEW LENOX,15225,4557
NORMAL,14028,4340
OAK LAWN,18272,5964
OAK PARK,21168,5421
OLNEY,15388,4389
OLYMPIA FIELDS,18377,5364
OTTAWA,15045,4798
PALOS HEIGHTS,21400,4290
PARK RIDGE,18789,5615
PEKIN,17314,4582
PEORIA,19175,4794
PERU,14767,4646
PONTIAC,15611,5578
QUINCY,18124,4871
ROCK ISLAND,10166,4082
ROCKFORD,18328,4762
SHELBYVILLE,9376,4847
SILVIS,10291,4224
SKOKIE,19968,4928
SPRING VALLEY,13837,3971
SPRINGFIELD,17230,4757
STERLING,20665,4251
STREATOR,17236,4804
URBANA,23171,4809
WATSEKA,8835,4495
WAUKEGAN,27826,5287
WINFIELD,25400,5111
WOODSTOCK,18171,4555
