city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,54739,14059
BARRINGTON,53459,10529
BELLEVILLE,37494,10173
CARBONDALE,33441,10775
CHICAGO,93648,18349
DOWNERS GROVE,64719,10406
ELGIN,81968,16726
ELK GROVE VILLA,54655,10616
ELMHURST,78098,10400
EVANSTON,67816,13800
HARVEY,56209,12205
HINSDALE,73583,11147
JOLIET,73702,17917
KANKAKEE,53807,12031
LIBERTYVILLE,68736,11412
MAYWOOD,63267,21289
MCHENRY,52882,10415
MELROSE PARK,53613,15399
MOUNT VERNON,29537,10048
NAPERVILLE,56701,12382
NEW LENOX,54229,14303
OAK LAWN,58350,17765
OLYMPIA FIELDS,56686,12885
PALOS HEIGHTS,43291,12376
PARK RIDGE,58044,13433
PEORIA,77136,11738
ROCK ISLAND,28384,10078
ROCKFORD,66222,11061
SKOKIE,57747,12038
SPRINGFIELD,58013,11942
URBANA,51940,11762
WINFIELD,68078,17735
