city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,15914,4300
AURORA,24248,5511
BARRINGTON,12872,4053
BELLEVILLE,14616,3997
BLOOMINGTON,15029,5598
BLUE ISLAND,15060,4792
CANTON,13880,4960
CENTRALIA,11428,4890
CHICAGO,19945,6246
DANVILLE,29337,4306
DECATUR,16371,4582
DEKALB,19532,4240
DIXON,18150,4405
DOWNERS GROVE,13227,4173
ELGIN,22755,4621
ELK GROVE VILLA,18869,4759
ELMHURST,23273,4130
EVANSTON,20637,6286
EVERGREEN PARK,15952,5513
FREEPORT,16620,4245
GALESBURG,23543,4768
GENEVA,23655,4150
GRANITE CITY,37986,4790
HARRISBURG,12988,4144
HARVEY,17111,4708
HAZEL CREST,15557,4469
HERRIN,12686,4413
HOFFMAN ESTATES,21475,4456
JACKSONVILLE,14338,4546
JOLIET,22213,4330
KANKAKEE,21342,4543
LAKE FOREST,22898,4151
LIBERTYVILLE,23304,5058
MACOMB,12071,4603
MATTOON,12148,4167
MAYWOOD,14390,7650
MCHENRY,16556,5218
MELROSE PARK,30014,5312
MORRIS,19782,4137
MOUNT VERNON,15006,3996
NAPERVILLE,17805,4095
NEW LENOX,14692,4737
NORMAL,10877,4293
OAK LAWN,14631,5607
OAK PARK,22143,6256
OLYMPIA FIELDS,17843,5241
PALOS HEIGHTS,18670,4116
PARK RIDGE,14215,5888
PEORIA,19045,4638
QUINCY,18598,5179
ROCK ISLAND,8186,3941
ROCKFORD,15541,4815
SKOKIE,15071,5069
SPRING VALLEY,18794,4789
SPRINGFIELD,15050,4631
STERLING,15689,4162
WAUKEGAN,23341,4901
WINFIELD,28500,4436
WOODSTOCK,18148,4332
