city,avgCoveredCharges,averagePayments
ALTON,32329,8750
ARLINGTON HEIGH,37403,9677
AURORA,59695,11468
BARRINGTON,34786,11355
BELLEVILLE,29406,9471
BERWYN,31948,12302
BLOOMINGTON,27909,8017
BLUE ISLAND,31647,11728
BOLINGBROOK,25667,9433
CARBONDALE,28524,9793
CENTRALIA,17858,9371
CENTREVILLE,22966,12563
CHICAGO,43709,14989
DANVILLE,50420,9767
DECATUR,25861,9910
DEKALB,39758,10324
DOWNERS GROVE,48023,11385
EFFINGHAM,15742,8633
ELGIN,48302,10700
ELK GROVE VILLA,49146,9567
ELMHURST,71202,14199
EVANSTON,48363,13948
EVERGREEN PARK,43222,10024
FREEPORT,21945,9419
GENEVA,60193,11752
GRANITE CITY,95792,11327
HARVEY,38012,11403
HAZEL CREST,34282,12363
HERRIN,20906,9015
HINSDALE,43032,9849
HOFFMAN ESTATES,51740,11122
JOLIET,42895,9870
KANKAKEE,50422,12375
LA GRANGE,40852,10444
LIBERTYVILLE,57783,10781
MARION,52620,9938
MARYVILLE,33332,9322
MATTOON,16935,8853
MAYWOOD,30734,14509
MCHENRY,34065,15983
MELROSE PARK,97926,10589
MOUNT VERNON,23605,9674
NAPERVILLE,44172,9750
NEW LENOX,32523,10260
NORMAL,26108,9705
OAK LAWN,35062,12520
OAK PARK,34819,11989
OLYMPIA FIELDS,37094,11858
PALOS HEIGHTS,40441,9798
PARK RIDGE,36290,13220
PEORIA,43956,10753
QUINCY,32891,10753
ROCK ISLAND,20932,9593
ROCKFORD,34839,10601
SILVIS,18196,8731
SKOKIE,34330,10819
SPRINGFIELD,37061,11526
STREATOR,24553,10098
URBANA,37953,10819
WAUKEGAN,70969,11111
WINFIELD,71214,11933
WOODSTOCK,35678,9889
