city,avgCoveredCharges,averagePayments
ALTON,16273,3860
ARLINGTON HEIGH,17183,4408
AURORA,29354,5614
BARRINGTON,13141,5128
BELLEVILLE,16096,4182
BERWYN,14740,5644
BLOOMINGTON,21260,4052
BLUE ISLAND,15192,5124
BOLINGBROOK,18152,4727
BREESE,9062,4223
CANTON,11381,5095
CARBONDALE,12904,4566
CENTRALIA,9659,4585
CHICAGO,18516,6472
DANVILLE,21540,4404
DECATUR,11803,4395
DEKALB,17533,4225
DIXON,22061,4372
DOWNERS GROVE,20596,4061
EFFINGHAM,10006,3834
ELGIN,22854,4465
ELK GROVE VILLA,22992,4406
ELMHURST,24862,5274
EVANSTON,22216,7199
EVERGREEN PARK,19939,4942
FREEPORT,10971,4280
GALESBURG,19867,4814
GENEVA,23974,4134
GRANITE CITY,48486,4907
HARRISBURG,10648,4212
HARVEY,18351,4759
HAZEL CREST,15692,5224
HERRIN,12215,4043
HINSDALE,20876,4491
HOFFMAN ESTATES,22466,4631
JACKSONVILLE,12806,4567
JERSEYVILLE,7535,4447
JOLIET,22784,4513
KANKAKEE,19044,4993
LA GRANGE,20050,4892
LAKE FOREST,23463,4929
LIBERTYVILLE,25869,5516
MACOMB,11940,4932
MARION,24677,4060
MARYVILLE,9092,3944
MATTOON,11029,4229
MAYWOOD,12236,6603
MCHENRY,14079,4302
MELROSE PARK,31758,5143
MORRIS,19683,4884
MOUNT VERNON,16372,4932
NAPERVILLE,18150,4433
NEW LENOX,14581,4546
NORMAL,12656,5410
OAK LAWN,18147,6501
OAK PARK,17810,5293
OLNEY,16049,4671
OLYMPIA FIELDS,15540,5524
OTTAWA,14713,4862
PALOS HEIGHTS,21269,4156
PARK RIDGE,16730,6363
PEKIN,20171,4246
PEORIA,15805,4401
PERU,15328,4726
PONTIAC,17303,5594
QUINCY,13170,4838
ROCK ISLAND,11804,4565
ROCKFORD,16693,4773
SHELBYVILLE,10614,4960
SILVIS,10658,4049
SKOKIE,19028,4831
SPRING VALLEY,12972,3972
SPRINGFIELD,15183,4931
STERLING,18220,4239
STREATOR,12962,4574
URBANA,18231,5499
WATSEKA,7779,4524
WAUKEGAN,23616,4939
WINFIELD,29230,4624
WOODSTOCK,15668,4347
