city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,28058,6293
AURORA,28295,7887
BARRINGTON,25868,7930
BELLEVILLE,19445,5368
BERWYN,18451,7109
BLOOMINGTON,20118,6484
BLUE ISLAND,18630,6278
CARBONDALE,13821,5660
CHICAGO,34919,10633
DIXON,22742,5707
DOWNERS GROVE,19953,5877
ELGIN,29750,6301
ELK GROVE VILLA,21095,5664
ELMHURST,24443,5467
EVANSTON,27334,6994
EVERGREEN PARK,20629,6194
HARVEY,18564,6098
HAZEL CREST,16527,6020
HINSDALE,22514,5800
JOLIET,32067,6856
LA GRANGE,30278,6634
LIBERTYVILLE,27030,6018
MARION,34383,5580
MAYWOOD,20533,8862
NAPERVILLE,32022,5593
NORMAL,18818,5300
OAK LAWN,26447,9474
OAK PARK,23367,9022
OLYMPIA FIELDS,17982,6959
PALOS HEIGHTS,25691,5289
PARK RIDGE,21997,7574
PEORIA,28557,6365
QUINCY,23152,7212
ROCK ISLAND,11732,5186
ROCKFORD,28939,5736
SKOKIE,26051,11056
SPRINGFIELD,17828,5958
URBANA,37822,6474
WAUKEGAN,28429,6594
WINFIELD,34333,5231
WOODSTOCK,17141,5823
