city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,19234,5404
BARRINGTON,18305,5311
BELLEVILLE,19535,5589
BERWYN,21719,7796
CHICAGO,30931,9699
DECATUR,17674,5572
DOWNERS GROVE,24179,5533
EFFINGHAM,16554,5274
ELGIN,34813,5810
ELK GROVE VILLA,21711,5680
ELMHURST,29466,5696
EVANSTON,21068,6872
EVERGREEN PARK,21786,6138
GENEVA,22506,5557
HARVEY,19831,6467
HOFFMAN ESTATES,20312,5896
JOLIET,27624,5926
KANKAKEE,25633,6411
LA GRANGE,26754,5635
LIBERTYVILLE,28321,6161
MAYWOOD,17513,8945
NAPERVILLE,23173,5541
NEW LENOX,18102,6042
OAK LAWN,21073,8173
OLYMPIA FIELDS,20747,7056
PALOS HEIGHTS,18735,5560
PARK RIDGE,20032,8144
PEORIA,25963,7300
QUINCY,19393,6551
ROCK ISLAND,12262,5603
ROCKFORD,23196,6465
SKOKIE,20013,6751
SPRINGFIELD,22723,6973
URBANA,29692,6855
WAUKEGAN,33741,6410
WINFIELD,33522,5484
