city,avgCoveredCharges,averagePayments
ALTON,32285,6945
ARLINGTON HEIGH,27230,6642
AURORA,34590,7486
BARRINGTON,21351,6515
BELLEVILLE,25166,6882
BERWYN,20502,8576
BLOOMINGTON,23773,6414
BLUE ISLAND,19685,7495
BOLINGBROOK,26691,7105
CARBONDALE,14523,6596
CENTRALIA,14302,6678
CHICAGO,31282,10372
DANVILLE,25274,6780
DECATUR,17045,6717
DOWNERS GROVE,23478,6154
EFFINGHAM,14085,6551
ELGIN,34664,6787
ELK GROVE VILLA,27699,6495
ELMHURST,30412,6437
EVANSTON,31264,8649
EVERGREEN PARK,25770,8102
GALESBURG,31235,6660
GENEVA,27112,6292
GRANITE CITY,63897,7756
HARVEY,20091,7328
HAZEL CREST,22744,7959
HINSDALE,25938,6578
HOFFMAN ESTATES,25319,6858
JACKSONVILLE,23506,7406
JOLIET,27477,6771
KANKAKEE,24531,7255
LA GRANGE,26833,16014
LIBERTYVILLE,40026,7017
MARYVILLE,15285,5897
MAYWOOD,24676,10479
MCHENRY,27262,7203
MELROSE PARK,69809,11302
MORRIS,18312,6592
MOUNT VERNON,15930,6248
NAPERVILLE,35847,7311
NEW LENOX,17497,6802
NORMAL,29500,7341
OAK LAWN,27740,9500
OAK PARK,26605,8910
OLYMPIA FIELDS,26155,8564
PALOS HEIGHTS,25456,6492
PARK RIDGE,25926,8516
PEORIA,26159,7570
QUINCY,24747,8107
ROCK ISLAND,12901,6388
ROCKFORD,27048,7126
SKOKIE,24886,7747
SPRING VALLEY,24205,6349
SPRINGFIELD,31517,8172
STREATOR,19090,7065
URBANA,27851,7153
WATSEKA,8073,6681
WAUKEGAN,38164,7765
WINFIELD,28603,6368
WOODSTOCK,23212,6777
