city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,20892,4875
AURORA,38077,5756
BARRINGTON,15984,4930
BELLEVILLE,20847,4825
BERWYN,18720,6975
BLUE ISLAND,16028,5634
CENTRALIA,10375,4966
CHICAGO,25795,8319
DANVILLE,32914,5142
DECATUR,16642,4881
DEKALB,28014,5001
DIXON,24505,5272
DOWNERS GROVE,21714,8250
EFFINGHAM,7357,4563
ELGIN,28937,6080
ELK GROVE VILLA,30889,4889
ELMHURST,27549,5483
EVANSTON,23303,6493
EVERGREEN PARK,20775,5855
FREEPORT,15654,5005
GALESBURG,20533,6317
GENEVA,31887,4896
HARVEY,18909,5513
HAZEL CREST,20801,5867
HERRIN,15639,4825
HINSDALE,25184,5476
HOFFMAN ESTATES,28656,6213
JACKSONVILLE,13769,5359
JOLIET,23571,5888
KANKAKEE,21080,5564
LA GRANGE,22513,6570
LIBERTYVILLE,24475,6059
MAYWOOD,16749,7502
MCHENRY,17853,4877
MELROSE PARK,34500,6419
NAPERVILLE,20836,5672
NEW LENOX,15565,6135
OAK LAWN,25361,7272
OLYMPIA FIELDS,18343,6169
PALOS HEIGHTS,23025,4870
PARK RIDGE,28261,6745
PEORIA,22594,5822
QUINCY,13889,7399
ROCK ISLAND,12101,4721
ROCKFORD,21842,5820
SKOKIE,28409,5783
SPRINGFIELD,15284,5680
URBANA,22881,5442
WAUKEGAN,26901,8999
WINFIELD,37225,5869
