city,avgCoveredCharges,averagePayments
ALTON,15560,4356
ARLINGTON HEIGH,19617,5802
AURORA,34722,6974
BELLEVILLE,18172,4928
BERWYN,19140,6415
BLUE ISLAND,16712,5542
BOLINGBROOK,25936,4972
CARBONDALE,12405,4793
CENTRALIA,12725,5003
CHICAGO,22188,7308
DANVILLE,25008,5383
DECATUR,15743,5382
DEKALB,18455,4746
DOWNERS GROVE,25393,4741
EFFINGHAM,7337,4125
ELGIN,27323,10562
ELK GROVE VILLA,23380,4797
ELMHURST,38906,4731
EVANSTON,23187,6390
EVERGREEN PARK,23874,5200
GALESBURG,23919,6970
GENEVA,24707,4797
GRANITE CITY,38509,5630
HARVEY,22816,5594
HAZEL CREST,18826,5195
HERRIN,10817,4607
HINSDALE,21682,5116
HOFFMAN ESTATES,21551,5512
JOLIET,24159,5159
KANKAKEE,21087,5724
LA GRANGE,20315,6395
LAKE FOREST,21076,4736
LIBERTYVILLE,28327,5096
MARYVILLE,12630,5485
MATTOON,14337,4843
MAYWOOD,16201,7612
MCHENRY,16449,4808
MELROSE PARK,30423,7132
MOUNT VERNON,15916,4613
NAPERVILLE,18592,4772
NEW LENOX,15405,5450
OAK LAWN,19060,7755
OAK PARK,20024,6296
OLYMPIA FIELDS,17698,6090
PALOS HEIGHTS,17407,4727
PARK RIDGE,14660,6096
PEORIA,22836,5751
QUINCY,16210,5378
ROCK ISLAND,10517,4826
ROCKFORD,19392,5544
SKOKIE,22734,5604
SPRINGFIELD,16183,5312
URBANA,23671,5382
WAUKEGAN,24322,5695
WINFIELD,24798,6149
WOODSTOCK,17226,6103
