city,avgCoveredCharges,averagePayments
ALTON,14179,3501
ARLINGTON HEIGH,17088,3991
AURORA,24909,5632
BARRINGTON,13728,4103
BELLEVILLE,16538,3536
BLOOMINGTON,14692,4365
BREESE,7905,3813
CARBONDALE,10836,3847
CENTRALIA,14862,3784
CHICAGO,20740,5926
DANVILLE,21356,3888
DECATUR,11326,3957
DEKALB,14906,3700
DIXON,18698,4009
DOWNERS GROVE,15819,3829
EFFINGHAM,8317,3624
ELGIN,21847,4121
ELK GROVE VILLA,17647,4865
ELMHURST,21648,3637
EVANSTON,17855,6386
EVERGREEN PARK,16946,3937
GALESBURG,11304,4784
GENEVA,16389,3697
HARVEY,15275,4140
HAZEL CREST,19696,4147
HERRIN,13962,3644
HINSDALE,18161,4019
HOFFMAN ESTATES,20059,3888
JACKSONVILLE,14531,3981
JOLIET,22321,4038
KANKAKEE,16677,4444
LAKE FOREST,16320,3728
LIBERTYVILLE,18578,4064
MARION,20898,3520
MATTOON,12841,3714
MAYWOOD,12872,5832
MCHENRY,12213,3687
MORRIS,15557,5450
NAPERVILLE,15163,3873
NEW LENOX,14776,3849
NORMAL,12610,4466
OAK LAWN,16603,5108
OLYMPIA FIELDS,16374,4702
PALOS HEIGHTS,21505,4269
PARK RIDGE,15776,5192
PEORIA,14946,4122
QUINCY,13019,4230
ROCK ISLAND,10147,4055
ROCKFORD,15661,3786
SILVIS,10061,3630
SKOKIE,15074,4761
SPRINGFIELD,11361,4182
STERLING,14345,3764
URBANA,15750,4132
WAUKEGAN,28166,4432
WINFIELD,21008,3684
