city,avgCoveredCharges,averagePayments
ALTON,16687,4559
ARLINGTON HEIGH,15777,4863
AURORA,29171,6116
BARRINGTON,12891,5455
BELLEVILLE,16226,4713
BERWYN,20766,6903
BLOOMINGTON,16349,4688
BLUE ISLAND,16527,6067
BOLINGBROOK,18144,5410
CANTON,10956,5826
CARBONDALE,14988,5574
CENTRALIA,10469,5063
CHICAGO,19337,7435
DANVILLE,28958,5771
DECATUR,14136,5022
DEKALB,17939,4970
DIXON,18883,5216
DOWNERS GROVE,17647,4926
EFFINGHAM,10824,4583
ELGIN,20762,5426
ELK GROVE VILLA,24629,5229
ELMHURST,29599,5541
EVANSTON,18341,6390
EVERGREEN PARK,21819,6210
FREEPORT,12986,4877
GALESBURG,22154,5690
GENEVA,22423,4797
GRANITE CITY,36738,5693
HARRISBURG,9765,4755
HARVEY,15583,5372
HAZEL CREST,16904,6032
HERRIN,13760,4754
HINSDALE,21121,6160
HOFFMAN ESTATES,23666,5235
JACKSONVILLE,18372,5702
JERSEYVILLE,7904,4937
JOLIET,22778,5134
KANKAKEE,19344,5500
LA GRANGE,20219,5389
LAKE FOREST,16454,4964
LIBERTYVILLE,24602,5821
MARION,31414,5135
MARYVILLE,11211,4645
MATTOON,13356,4884
MAYWOOD,14770,7576
MCHENRY,13976,4764
MELROSE PARK,32982,6452
MORRIS,17476,5915
MOUNT VERNON,17252,4911
NAPERVILLE,16502,5208
NEW LENOX,13591,5101
NORMAL,15762,5732
OAK LAWN,16825,6566
OAK PARK,19042,5841
OLNEY,14549,4920
OLYMPIA FIELDS,18503,6244
OTTAWA,11470,5617
PALOS HEIGHTS,18930,4954
PARK RIDGE,19114,7563
PEKIN,15915,4580
PEORIA,18211,5727
PERU,14155,5448
PONTIAC,14779,6285
QUINCY,15711,5979
ROCK ISLAND,8825,5027
ROCKFORD,18610,5775
SHELBYVILLE,10052,5756
SILVIS,9761,4553
SKOKIE,18288,5600
SPRING VALLEY,14329,4625
SPRINGFIELD,15623,6005
STERLING,19601,4744
STREATOR,14897,5310
URBANA,22265,5623
WATSEKA,6637,5182
WAUKEGAN,25179,5869
WINFIELD,22404,5685
WOODSTOCK,13380,5081
