city,avgCoveredCharges,averagePayments
ANDERSON,13255,4332
AUBURN,13737,4496
AVON,12650,4910
BEECH GROVE,16561,4018
BLOOMINGTON,12562,4129
BLUFFTON,20087,3908
CARMEL,15987,6646
CHARLESTOWN,11020,3989
COLUMBIA CITY,16013,4634
COLUMBUS,9803,4426
CONNERSVILLE,9980,4539
CRAWFORDSVILLE,16670,4053
CROWN POINT,13502,4096
DANVILLE,10666,3935
DYER,15573,4572
EAST CHICAGO,14212,4884
ELKHART,11006,4061
EVANSVILLE,15050,3939
FORT WAYNE,15663,4496
FRANKLIN,11430,3989
GARY,12056,4888
GOSHEN,15913,4004
GREENFIELD,12200,3960
HAMMOND,14122,5527
HOBART,13879,4292
HUNTINGTON,11122,4881
INDIANAPOLIS,14852,5139
JASPER,7029,3718
JEFFERSONVILLE,10782,4069
KENDALLVILLE,12499,4779
KNOX,14126,4579
KOKOMO,14661,3946
LA PORTE,19427,3801
LAFAYETTE,13817,3855
LAWRENCEBURG,10296,4137
LEBANON,15578,4720
LOGANSPORT,13979,5563
MADISON,11295,4429
MARION,10200,4331
MICHIGAN CITY,13990,4173
MISHAWAKA,12165,4667
MOORESVILLE,15584,3948
MUNCIE,16441,4874
MUNSTER,12766,4226
NEW ALBANY,9975,3914
NEW CASTLE,18553,5019
NOBLESVILLE,14168,4162
RICHMOND,9692,4679
SEYMOUR,12448,4201
SHELBYVILLE,12292,4223
SOUTH BEND,16672,4953
TERRE HAUTE,14073,4252
VALPARAISO,19866,4255
VINCENNES,10235,3641
WARSAW,19236,4276
WASHINGTON,7592,4062
