city,avgCoveredCharges,averagePayments
ANDERSON,26705,9045
AVON,32293,8282
BEECH GROVE,29841,8908
BLOOMINGTON,27960,9145
BLUFFTON,19247,7782
CARMEL,29796,7984
COLUMBUS,23494,9182
CONNERSVILLE,20098,9066
CRAWFORDSVILLE,20735,8349
CROWN POINT,25746,9156
DANVILLE,26207,8130
DYER,29290,8804
EAST CHICAGO,23785,9910
ELKHART,23676,8315
EVANSVILLE,26713,8088
FORT WAYNE,33326,9780
FRANKLIN,17768,7840
GARY,23722,10370
GOSHEN,27828,8809
GREENFIELD,18558,8046
HAMMOND,30452,10311
HOBART,26838,8991
HUNTINGTON,18908,10237
INDIANAPOLIS,31216,10611
JASPER,12218,7543
JEFFERSONVILLE,25034,8448
KENDALLVILLE,18407,9194
KOKOMO,28066,8718
LA PORTE,39339,9219
LAFAYETTE,29236,8781
LAWRENCEBURG,31415,8430
LEBANON,27179,9127
LOGANSPORT,24182,11731
MADISON,22462,8374
MARION,16532,8775
MARTINSVILLE,26283,8146
MICHIGAN CITY,27371,9918
MISHAWAKA,22343,9594
MUNCIE,31379,9768
MUNSTER,24725,8889
NEW ALBANY,29432,8483
NOBLESVILLE,22108,7868
PLYMOUTH,19094,8707
RICHMOND,15537,9478
SEYMOUR,14593,8586
SHELBYVILLE,27565,8572
SOUTH BEND,29173,9356
TERRE HAUTE,33944,9695
VALPARAISO,25756,8576
VINCENNES,16093,7756
WARSAW,35728,8754
WASHINGTON,10904,7376
