city,avgCoveredCharges,averagePayments
ANDERSON,21097,6976
AUBURN,15442,7049
AVON,30552,7335
BEECH GROVE,22319,6408
BLOOMINGTON,17811,6756
BLUFFTON,21087,6357
CARMEL,27754,6445
COLUMBUS,14143,7198
CONNERSVILLE,19881,6906
CROWN POINT,22283,6836
DANVILLE,14284,6226
DYER,22788,7318
EAST CHICAGO,19315,7899
ELKHART,21951,6821
EVANSVILLE,22877,6490
FORT WAYNE,22491,7051
FRANKLIN,15364,6279
GARY,19378,7701
GREENFIELD,18748,5777
HAMMOND,26292,7827
HOBART,19615,6761
INDIANAPOLIS,22491,8279
JASPER,10408,5880
JEFFERSONVILLE,21137,7404
KOKOMO,20048,6297
LA PORTE,31266,6031
LAFAYETTE,23712,6486
LAWRENCEBURG,15116,6514
LEBANON,19862,7336
LOGANSPORT,17444,9084
MADISON,16390,6547
MARION,16230,6945
MARTINSVILLE,18785,6578
MICHIGAN CITY,24278,6800
MISHAWAKA,18196,7559
MUNCIE,27695,7395
MUNSTER,20401,6847
NEW ALBANY,20587,5920
NEW CASTLE,21223,7367
NOBLESVILLE,18091,6736
PLYMOUTH,17630,6944
RICHMOND,15655,7347
SEYMOUR,19288,6789
SHELBYVILLE,19254,6601
SOUTH BEND,27647,7297
TERRE HAUTE,23511,6774
VALPARAISO,28177,6830
VINCENNES,13212,6082
WARSAW,30445,6565
