city,avgCoveredCharges,averagePayments
ANDERSON,13184,4234
AUBURN,11966,4496
AVON,13851,4748
BEECH GROVE,15742,4193
BLOOMINGTON,13078,4228
BLUFFTON,20074,4645
CHARLESTOWN,10582,4022
CLARKSVILLE,15092,3468
COLUMBIA CITY,13961,4773
COLUMBUS,11957,4686
CONNERSVILLE,11320,4611
CRAWFORDSVILLE,13049,4163
CROWN POINT,12836,4390
DANVILLE,11472,4098
DYER,14866,4597
EAST CHICAGO,13268,5017
ELKHART,10235,4292
EVANSVILLE,13156,4100
FORT WAYNE,17793,4504
FRANKLIN,11182,4077
GARY,12109,5030
GOSHEN,12967,4167
GREENFIELD,16216,4789
HAMMOND,12961,5231
HOBART,13023,4368
HUNTINGTON,11671,5042
INDIANAPOLIS,14783,5729
JASPER,8532,3896
JEFFERSONVILLE,10865,4195
KENDALLVILLE,11241,4866
KNOX,15820,4664
KOKOMO,13327,4034
LA PORTE,17891,4229
LAFAYETTE,12427,4636
LAWRENCEBURG,12417,4171
LEBANON,13284,4794
LOGANSPORT,12655,5588
MADISON,11266,4115
MARION,8975,4382
MARTINSVILLE,14586,4309
MICHIGAN CITY,13994,4346
MISHAWAKA,13491,4807
MOORESVILLE,13343,4184
MUNCIE,18266,4758
MUNSTER,13937,4418
NEW ALBANY,12272,3946
NEW CASTLE,16721,5144
NOBLESVILLE,13164,4430
RICHMOND,8730,4714
SEYMOUR,10889,4359
SHELBYVILLE,15598,4724
SOUTH BEND,12190,4613
TERRE HAUTE,16842,4394
VALPARAISO,18053,4362
VINCENNES,9834,3784
WARSAW,18977,4251
WASHINGTON,7067,4346
