city,avgCoveredCharges,averagePayments
ANDERSON,26145,8354
AVON,28786,7489
BEECH GROVE,27454,7434
BLOOMINGTON,20976,7478
BLUFFTON,26830,9258
CARMEL,26280,7538
COLUMBUS,17075,7974
CONNERSVILLE,18108,8122
CROWN POINT,26891,7488
DANVILLE,17688,7481
DYER,35088,7784
EAST CHICAGO,24102,8831
ELKHART,21387,7591
EVANSVILLE,27069,7194
FORT WAYNE,30320,8208
FRANKLIN,21656,7682
GARY,27326,9033
GOSHEN,23833,7366
GREENFIELD,18415,7208
HAMMOND,26650,8776
HOBART,24228,7670
INDIANAPOLIS,25683,8964
JASPER,9245,6571
JEFFERSONVILLE,17520,7409
KNOX,22239,8147
KOKOMO,25951,7194
LA PORTE,27981,6917
LAFAYETTE,24858,7553
LAWRENCEBURG,18059,7297
MADISON,23231,7033
MARION,15113,7772
MARTINSVILLE,26189,7176
MICHIGAN CITY,25266,7943
MISHAWAKA,18492,8325
MOORESVILLE,21343,7548
MUNCIE,35607,9350
MUNSTER,25338,7667
NEW ALBANY,24280,7244
NEW CASTLE,32499,8199
NOBLESVILLE,21755,7254
PLYMOUTH,15550,7911
RICHMOND,14866,8697
SEYMOUR,21001,7603
SOUTH BEND,30895,8400
TERRE HAUTE,35405,7711
VALPARAISO,30290,7635
VINCENNES,15385,6924
WARSAW,31611,7243
WASHINGTON,12658,7668
