city,avgCoveredCharges,averagePayments
ANDERSON,27812,8923
AVON,37519,9284
BEECH GROVE,24441,8025
BLOOMINGTON,20708,8925
BLUFFTON,29925,7750
COLUMBUS,17844,9827
CONNERSVILLE,18666,8457
CROWN POINT,24663,8546
DANVILLE,21913,7937
DYER,23462,8673
ELKHART,24091,10434
EVANSVILLE,24484,7700
FORT WAYNE,30540,8861
FRANKLIN,22018,7789
GARY,22389,9877
HAMMOND,31192,9793
HOBART,23010,8595
INDIANAPOLIS,30598,10734
JASPER,14316,7253
JEFFERSONVILLE,20914,8084
KOKOMO,33862,8057
LA PORTE,29502,7073
LAFAYETTE,24351,7592
LAWRENCEBURG,24800,8126
MADISON,21206,8036
MARION,19358,8658
MARTINSVILLE,32965,7944
MICHIGAN CITY,24603,9453
MISHAWAKA,26017,9339
MUNCIE,29552,9182
MUNSTER,24604,8809
NEW ALBANY,25334,7762
NOBLESVILLE,28427,8023
RICHMOND,15282,9689
SEYMOUR,18818,8734
SHELBYVILLE,28325,8658
SOUTH BEND,29708,9244
TERRE HAUTE,36459,8889
VALPARAISO,28818,8623
VINCENNES,15902,7533
WARSAW,47821,8493
WASHINGTON,12000,7219
