city,avgCoveredCharges,averagePayments
ANDERSON,14603,4257
AUBURN,12388,4773
AVON,20714,4336
BEECH GROVE,18872,4698
BLOOMINGTON,13864,4214
BLUFFTON,16947,4512
CARMEL,17660,3976
CHARLESTOWN,10193,3985
CLARKSVILLE,9669,3433
COLUMBIA CITY,14116,5220
COLUMBUS,10842,4810
CONNERSVILLE,12680,4588
CRAWFORDSVILLE,16690,4120
CROWN POINT,12059,4151
DANVILLE,11493,4055
DYER,14922,4450
EAST CHICAGO,12851,4941
ELKHART,14880,4366
EVANSVILLE,16966,4077
FORT WAYNE,19060,4534
FRANKLIN,12613,4063
GARY,14499,5166
GOSHEN,21832,4554
GREENFIELD,12006,4013
HAMMOND,15135,4994
HOBART,14116,4363
HUNTINGTON,13202,5153
INDIANAPOLIS,20395,6148
JASPER,9290,3821
JEFFERSONVILLE,11176,4184
KENDALLVILLE,13604,5226
KNOX,19627,4487
KOKOMO,13601,4021
LA PORTE,27608,4640
LAFAYETTE,18218,4644
LAWRENCEBURG,11894,4093
LEBANON,14572,4773
LOGANSPORT,14691,5637
MADISON,12704,4095
MARION,11544,4349
MARTINSVILLE,14145,4293
MICHIGAN CITY,12575,4355
MISHAWAKA,13922,4848
MOORESVILLE,14245,4008
MUNCIE,19796,4999
MUNSTER,14518,4324
NEW ALBANY,14520,3975
NEW CASTLE,14778,4973
NOBLESVILLE,17816,4537
PLYMOUTH,14237,4357
RICHMOND,10970,5135
SEYMOUR,11621,4184
SHELBYVILLE,16368,4746
SOUTH BEND,19364,5261
TERRE HAUTE,16940,4419
VALPARAISO,18729,4369
VINCENNES,11840,4134
WARSAW,22534,4052
WASHINGTON,8782,4240
