city,avgCoveredCharges,averagePayments
ALAMEDA,39871,12604
ALHAMBRA,73426,14088
ANAHEIM,57332,10972
ANTIOCH,69198,14032
APPLE VALLEY,41218,11199
ARCADIA,62432,11672
ARCATA,25861,9747
ARROYO GRANDE,48187,9680
AUBURN,40439,10377
BAKERSFIELD,61593,11450
BANNING,34478,12159
BARSTOW,63609,12918
BELLFLOWER,55919,14116
BERKELEY,94864,17398
BRAWLEY,31766,12109
BURBANK,124467,12891
BURLINGAME,53751,11091
CAMARILLO,75970,11272
CARMICHAEL,66638,12349
CASTRO VALLEY,56518,14442
CHICO,65503,10816
CHINO,26994,11862
CHULA VISTA,85224,13032
CLOVIS,35911,10095
COLTON,53733,19638
CONCORD,125849,14910
CORONA,55228,11452
COVINA,42599,13588
CRESCENT CITY,44293,14642
CULVER CITY,63324,11568
DALY CITY,116213,15931
DAVIS,48025,10978
DELANO,51699,15011
DOWNEY,73607,11958
EL CENTRO,48652,12502
ENCINITAS,58487,10866
ENCINO,61376,10660
ESCONDIDO,44446,10399
EUREKA,52793,11648
FAIRFIELD,125212,15045
FOLSOM,42825,9754
FONTANA,18652,9800
FOUNTAIN VALLEY,71644,13168
FREMONT,142055,16910
FRENCH CAMP,78228,22465
FRESNO,38810,11819
FULLERTON,61538,10378
GARDEN GROVE,59652,14966
GARDENA,38708,13313
GILROY,85984,14220
GLENDALE,78179,14319
GLENDORA,48297,11293
GRASS VALLEY,46301,10829
GREENBRAE,93851,13524
HANFORD,41528,11537
HAWAIIAN GARDEN,42392,11856
HAYWARD,122506,18347
HEMET,37362,10920
HOLLISTER,69523,17156
HUNTINGTON BEAC,40599,10807
HUNTINGTON PARK,50441,13996
INDIO,73826,13593
INGLEWOOD,64833,12570
JACKSON,38726,11363
JOSHUA TREE,30902,12324
LA JOLLA,66246,10127
LA MESA,56712,10835
LA PALMA,32496,12378
LAGUNA HILLS,54845,9267
LAKEWOOD,85365,11390
LANCASTER,33713,12480
LODI,102600,10715
LOMA LINDA,75020,18390
LONG BEACH,70328,14209
LOS ALAMITOS,103436,11014
LOS ANGELES,88987,16111
LOS BANOS,43741,29024
LYNWOOD,64545,17848
MADERA,38530,13746
MANTECA,108972,10338
MARINA DEL REY,67591,9431
MARTINEZ,51185,31115
MARYSVILLE,48544,12446
MERCED,61309,13656
MISSION HILLS,144422,13251
MISSION VIEJO,72926,11018
MODESTO,107309,12193
MONTCLAIR,32862,13255
MONTEBELLO,27320,12797
MONTEREY,85696,19037
MONTEREY PARK,144199,17494
MORENO VALLEY,75080,16253
MOUNTAIN VIEW,89818,13272
MURRIETA,31840,10367
NAPA,73812,12544
NATIONAL CITY,37565,13080
NEWPORT BEACH,42398,10146
NORTHRIDGE,94347,13642
NORWALK,39046,12999
NOVATO,77617,13876
OAKLAND,63073,15772
OCEANSIDE,40380,10787
ORANGE,70558,14503
OROVILLE,41370,11230
OXNARD,65352,11192
PALM SPRINGS,89345,11445
PALMDALE,70681,11408
PANORAMA CITY,25388,12387
PARADISE,102880,10171
PASADENA,65696,11528
PETALUMA,59164,11804
PLACERVILLE,86924,11891
PLEASANTON,91198,12905
POMONA,78952,13650
PORTERVILLE,46369,12954
POWAY,46376,9441
RANCHO MIRAGE,89975,9955
RED BLUFF,38044,11198
REDDING,53854,11586
REDLANDS,57565,9953
REDWOOD CITY,103442,12108
RIVERSIDE,79729,14030
ROSEVILLE,46851,10239
SACRAMENTO,73327,14406
SAINT HELENA,89381,15092
SALINAS,68876,16012
SAN BERNARDINO,67924,13222
SAN DIEGO,60583,13264
SAN DIMAS,58769,10062
SAN FRANCISCO,81751,18483
SAN GABRIEL,115922,14639
SAN JOSE,97435,15574
SAN LEANDRO,69643,12986
SAN LUIS OBISPO,65192,9820
SAN PABLO,76194,14262
SAN PEDRO,63934,10430
SAN RAMON,71714,10602
SANTA ANA,73403,15141
SANTA BARBARA,53027,11672
SANTA CRUZ,106226,13833
SANTA MARIA,51691,11369
SANTA MONICA,62532,10951
SANTA ROSA,68662,13168
SHERMAN OAKS,39795,10534
SIMI VALLEY,72628,12063
SONOMA,26808,10693
SONORA,62610,12579
SOUTH EL MONTE,76409,15100
STANFORD,153972,25785
STOCKTON,75200,12641
SUN CITY,40234,9490
TARZANA,106033,11629
TEMPLETON,118353,11352
THOUSAND OAKS,93678,12333
TORRANCE,75564,12191
TRACY,49648,10878
TULARE,30186,11776
TURLOCK,103053,12985
UKIAH,20543,10378
UPLAND,46041,10288
VALENCIA,101994,11246
VALLEJO,45756,12916
VAN NUYS,60820,15204
VENTURA,63900,11036
VICTORVILLE,39046,10833
VISALIA,53602,12217
WALNUT CREEK,125713,16064
WATSONVILLE,114362,16689
WEST HILLS,88653,9881
WHITTIER,75304,11418
WOODLAND,48427,11146
