city,avgCoveredCharges,averagePayments
ANAHEIM,142026,24109
APPLE VALLEY,128186,25093
BAKERSFIELD,119481,24517
CHICO,157801,23120
CHULA VISTA,176086,25757
CONCORD,232951,27388
COVINA,80260,28119
DALY CITY,331809,38473
DOWNEY,154065,26296
ENCINITAS,150132,29070
ESCONDIDO,127563,31728
EUREKA,83945,25401
FAIRFIELD,251764,34596
FOUNTAIN VALLEY,166079,29473
FREMONT,248372,34643
FRESNO,101424,27086
FULLERTON,147985,24839
GLENDALE,174397,31277
HAYWARD,202996,35051
INGLEWOOD,177477,27326
LA JOLLA,144389,23575
LA MESA,180623,24708
LAGUNA HILLS,99338,20468
LAKEWOOD,135017,23823
LONG BEACH,172362,42572
LOS ANGELES,222395,35452
LYNWOOD,123220,34668
MISSION HILLS,178710,25319
MISSION VIEJO,129706,22413
MODESTO,203125,26191
MONTEREY,158731,44287
MONTEREY PARK,283205,35411
MOUNTAIN VIEW,224398,30914
NAPA,182506,25652
NORTHRIDGE,204388,28486
OAKLAND,169856,33093
ORANGE,151297,25301
PALM SPRINGS,184592,24548
RANCHO MIRAGE,144370,20053
REDDING,151636,26105
RIVERSIDE,197374,31700
ROSEVILLE,81185,23290
SACRAMENTO,163043,31436
SAINT HELENA,144797,29565
SALINAS,153422,36753
SAN BERNARDINO,94901,26267
SAN DIEGO,122623,27778
SAN FRANCISCO,137741,31836
SAN JOSE,278723,34130
SAN LUIS OBISPO,136363,21346
SANTA BARBARA,120583,24992
SANTA MARIA,156304,27075
SANTA MONICA,119760,20822
SANTA ROSA,91251,33134
STANFORD,203630,40864
STOCKTON,129116,26958
TARZANA,201540,26868
THOUSAND OAKS,202087,28902
TORRANCE,153920,24399
VAN NUYS,142908,32165
VENTURA,146597,21668
VICTORVILLE,113928,22457
VISALIA,118753,25125
WHITTIER,187523,23260
