city,avgCoveredCharges,averagePayments
ANAHEIM,147747,20773
ANTIOCH,79760,24567
APPLE VALLEY,101350,19826
ARCADIA,74344,19737
BAKERSFIELD,85331,18848
BERKELEY,136236,28428
BURBANK,127144,19665
BURLINGAME,88719,21413
CARMICHAEL,82236,26843
CHICO,76607,17979
CHULA VISTA,139344,22765
CONCORD,206865,24010
COVINA,64910,24258
CULVER CITY,148803,20353
DALY CITY,168127,27185
ENCINITAS,76904,17166
ESCONDIDO,71234,17621
EUREKA,72723,21859
FOUNTAIN VALLEY,97728,24567
FREMONT,195481,26037
FRESNO,77718,22306
FULLERTON,79246,16889
GILROY,123774,25093
GLENDALE,114042,25563
GREENBRAE,115284,22651
INGLEWOOD,175274,22732
LA JOLLA,104617,18035
LA MESA,90232,19092
LAGUNA HILLS,60436,16540
LANCASTER,76929,22267
LODI,185159,19985
LONG BEACH,63379,21268
LOS ALAMITOS,108468,17434
LOS ANGELES,122689,26672
MARYSVILLE,78292,20458
MERCED,84927,22761
MISSION HILLS,117425,20890
MISSION VIEJO,106306,17978
MODESTO,137466,21430
MONTEREY,89154,21948
MONTEREY PARK,155237,28556
MOUNTAIN VIEW,106165,21291
MURRIETA,53644,18266
NAPA,139307,22033
NEWPORT BEACH,60689,16390
NORTHRIDGE,130980,22134
OAKLAND,114848,26326
ORANGE,88117,18698
OXNARD,85140,19511
PALM SPRINGS,95599,20483
PARADISE,167645,18244
PASADENA,73124,20300
PLACERVILLE,108702,19669
RANCHO MIRAGE,99819,17099
REDDING,95457,20898
REDWOOD CITY,127619,20887
RIVERSIDE,113949,21461
ROSEVILLE,50134,19428
SACRAMENTO,100725,25371
SAINT HELENA,103037,23780
SALINAS,73779,22813
SAN BERNARDINO,75379,21040
SAN DIEGO,86636,24116
SAN FRANCISCO,133344,28509
SAN JOSE,140298,29282
SAN LUIS OBISPO,116220,17806
SANTA BARBARA,67970,20124
SANTA CRUZ,99183,23913
SANTA MARIA,126918,21079
SANTA MONICA,68640,18124
SANTA ROSA,85428,24797
STANFORD,167843,38724
STOCKTON,115326,22170
TARZANA,103066,17793
THOUSAND OAKS,109654,20870
TORRANCE,83030,18595
TURLOCK,133806,19574
UPLAND,70471,17419
VENTURA,131827,17851
VICTORVILLE,80233,18285
VISALIA,90335,20999
WALNUT CREEK,199035,24060
WEST HILLS,120524,17302
WHITTIER,121104,18016
