city,avgCoveredCharges,averagePayments
APPLE VALLEY,111330,28981
ARCADIA,130259,29349
BAKERSFIELD,165809,29417
BERKELEY,132231,39821
BURBANK,181233,30133
CASTRO VALLEY,121076,35018
CHICO,111316,26539
CONCORD,242226,32726
DALY CITY,175665,36239
ENCINITAS,247241,50008
ESCONDIDO,87614,25997
EUREKA,151133,37526
FOUNTAIN VALLEY,161070,31598
FREMONT,296766,41592
FRESNO,97414,30161
FULLERTON,132123,26017
GREENBRAE,220084,33343
IRVINE,73147,23517
LA JOLLA,168028,29132
LA MESA,148747,29770
LAGUNA HILLS,85703,24555
LANCASTER,169232,36062
LOMA LINDA,125370,39352
LONG BEACH,105176,31900
LOS ANGELES,179497,34818
MARINA DEL REY,121301,25312
MISSION VIEJO,138854,27418
MODESTO,216424,33882
MONTEREY,110465,32066
MORENO VALLEY,151748,37507
MOUNTAIN VIEW,219250,32714
MURRIETA,109718,27696
NAPA,197359,32576
NEWPORT BEACH,128801,28692
NORTHRIDGE,304564,39577
OCEANSIDE,202487,33397
ORANGE,153171,34759
PASADENA,110696,29370
PLEASANTON,164297,32486
POMONA,148734,35296
RANCHO MIRAGE,163066,24259
REDDING,135504,31770
REDLANDS,80574,26743
RIVERSIDE,127589,35892
ROSEVILLE,166065,29863
SACRAMENTO,186757,35409
SALINAS,100831,36446
SAN BERNARDINO,106401,31612
SAN DIEGO,139171,34086
SAN FRANCISCO,183297,40728
SAN JOSE,224934,36018
SAN LUIS OBISPO,181777,29250
SAN RAMON,143862,31625
SANTA BARBARA,157052,29189
SANTA CRUZ,233673,36246
SANTA MARIA,200885,30785
SANTA MONICA,87445,26881
SANTA ROSA,280517,36124
SEBASTOPOL,94154,32434
STANFORD,218006,49620
STOCKTON,155973,31526
THOUSAND OAKS,175353,30717
TORRANCE,96321,26942
UPLAND,97627,26130
VALENCIA,144391,26832
VENTURA,164073,26485
VISALIA,99574,30793
WALNUT CREEK,234533,36541
WEST HILLS,194531,25362
WHITTIER,282889,28066
