city,avgCoveredCharges,averagePayments
ANAHEIM,31725,6910
APPLE VALLEY,29719,4796
ARCADIA,21233,4576
ARROYO GRANDE,17833,4216
AUBURN,23496,4627
BAKERSFIELD,24967,4687
BRAWLEY,25158,5255
BURBANK,41087,5565
BURLINGAME,25500,5840
CAMARILLO,25355,4177
CHICO,25099,4366
CHULA VISTA,47530,5290
CLOVIS,22547,5593
COVINA,19417,5828
EL CENTRO,27803,5443
ESCONDIDO,26682,4274
FAIRFIELD,59844,6416
FOLSOM,31667,4434
FOUNTAIN VALLEY,30803,6750
FREMONT,43518,6172
FRESNO,20256,5082
FULLERTON,24185,4238
GLENDALE,25229,5671
GLENDORA,19632,4522
GRASS VALLEY,23425,4590
GREENBRAE,37003,6401
HANFORD,21790,5149
INGLEWOOD,26393,5333
LA JOLLA,20777,4017
LA MESA,28767,4935
LAGUNA HILLS,30908,4485
LAKEWOOD,33448,4743
LANCASTER,12457,5336
LODI,69078,4802
LOMA LINDA,15760,7265
LONG BEACH,21526,5302
LOS ANGELES,43669,7401
MARYSVILLE,27494,4917
MERCED,27008,5685
MISSION HILLS,40121,5031
MISSION VIEJO,25739,4246
MODESTO,31302,4674
MONTEREY,33677,4979
MONTEREY PARK,47635,6937
MOUNTAIN VIEW,37784,5260
MURRIETA,16784,4530
NAPA,37185,5315
NEWPORT BEACH,16683,5147
NORTHRIDGE,30269,5272
OAKLAND,34254,6722
OCEANSIDE,21079,5115
ORANGE,22172,4618
OROVILLE,19773,5035
OXNARD,23465,5438
PALM SPRINGS,42748,7885
PASADENA,25235,4926
PLEASANTON,53097,5350
PORTERVILLE,21912,5279
POWAY,22559,4013
RANCHO MIRAGE,34799,4302
REDDING,28414,5345
REDLANDS,23162,4387
REDWOOD CITY,40263,5101
RIDGECREST,20704,5404
RIVERSIDE,36935,6198
ROSEVILLE,32105,4668
SACRAMENTO,29355,5734
SALINAS,25282,5611
SAN BERNARDINO,17793,6408
SAN DIEGO,25784,5928
SAN FRANCISCO,36338,8284
SAN JOSE,41883,6849
SAN LUIS OBISPO,30249,4843
SAN PEDRO,33199,4739
SANTA BARBARA,14274,4749
SANTA CRUZ,45600,7576
SANTA MARIA,19467,5000
SANTA MONICA,24562,4601
SANTA ROSA,28120,5489
SONORA,36052,5567
STANFORD,40986,9497
STOCKTON,39251,5395
TARZANA,40317,4440
TEMPLETON,61382,4542
THOUSAND OAKS,28223,4949
TORRANCE,33975,4765
UKIAH,19681,4844
UPLAND,27124,4432
VALENCIA,44639,4283
VENTURA,21227,4359
VISALIA,23981,4914
WALNUT CREEK,42155,4984
WEST HILLS,39981,4544
WHITTIER,40330,6615
