city,avgCoveredCharges,averagePayments
APPLE VALLEY,23679,5390
ARCADIA,22112,5444
BAKERSFIELD,31132,5419
BERKELEY,25355,7727
BURBANK,49154,5376
CAMARILLO,27190,4625
CARMICHAEL,33612,5864
CASTRO VALLEY,31022,6463
CHULA VISTA,38907,6431
CLOVIS,25913,5029
CORONA,20092,5655
COVINA,23444,6710
CULVER CITY,34481,5413
DOWNEY,37621,5993
EL CENTRO,27215,6122
ESCONDIDO,20598,5058
FALLBROOK,26881,5486
FREMONT,43916,7018
FRESNO,24212,6238
GLENDALE,25370,5589
HANFORD,26209,5454
HEMET,18001,5275
INDIO,34135,6457
INGLEWOOD,32661,6115
LA MESA,25030,5122
LAGUNA HILLS,21535,4464
LAKEWOOD,34463,5302
LANCASTER,18998,6081
LODI,54856,5378
LONG BEACH,19539,5863
LOS ALAMITOS,33488,4785
LOS ANGELES,30818,7032
MARYSVILLE,25886,5517
MERCED,27138,6390
MISSION HILLS,45886,5625
MISSION VIEJO,29850,4749
MODESTO,36021,5163
MONTEBELLO,15423,5971
MONTEREY,37191,5588
MONTEREY PARK,47060,7784
MOUNTAIN VIEW,31339,5740
NEWPORT BEACH,14170,4762
NORTHRIDGE,24366,5901
OAKLAND,33572,7385
OCEANSIDE,20903,5223
ORANGE,21756,5176
OROVILLE,25784,5391
OXNARD,22990,5918
PALM SPRINGS,40962,5514
PALMDALE,38550,5361
PASADENA,21748,5472
PLEASANTON,31105,6812
PORTERVILLE,31089,5918
POWAY,20665,4438
RANCHO MIRAGE,41049,4650
REDDING,24916,5509
REDLANDS,22216,4907
RIVERSIDE,31283,5932
ROSEVILLE,24612,5233
SACRAMENTO,30527,5804
SALINAS,24049,6955
SAN DIEGO,33074,6764
SAN FRANCISCO,39225,7900
SAN GABRIEL,37723,6387
SAN JOSE,49623,8624
SAN LUIS OBISPO,35391,4991
SAN RAMON,46810,5981
SANTA BARBARA,19759,5322
SANTA CRUZ,35955,6488
SANTA MARIA,26268,5606
SANTA MONICA,27581,5800
SANTA ROSA,30364,6209
STANFORD,59441,9452
STOCKTON,37012,6386
TARZANA,38645,4979
TEMPLETON,39204,5008
THOUSAND OAKS,35165,6606
TORRANCE,43047,5039
TULARE,20392,5904
TURLOCK,32464,5762
UPLAND,26581,4974
VAN NUYS,28655,6598
VISALIA,21627,5514
WALNUT CREEK,60182,5592
WATSONVILLE,52940,7782
WEST HILLS,36147,4632
